24631022 | @CHEMICAL_galiellalactone | galiellalactone | 22 | 15 | Chemical | chemical | galiellalactone
17903297 | @DISEASE_Alzheimer_Disease | Alzheimer Disease | 1868 | 2 | Disease | disease | AD
17903297 | @DISEASE_Stroke | Stroke | 2028 | 6 | Disease | disease | stroke
17903297 | @DISEASE_Alzheimer_Disease | Alzheimer Disease | 2036 | 2 | Disease | disease | AD
17903297 | @DISEASE_Memory_Disorders | Memory Disorders | 2043 | 17 | Disease | disease | memory impairment
17903297 | @DISEASE_Leukoencephalopathies | Leukoencephalopathies | 2171 | 3 | Disease | disease | WMH
17903297 | @DISEASE_Dyslexia | Dyslexia | 2298 | 8 | Disease | disease | dyslexia
17903297 | @DISEASE_Heredodegenerative_Disorders_Nervous_System | Heredodegenerative Disorders Nervous System | 2403 | 20 | Disease | disease | neurological disease
17940119 | @GENE_LPIN1 | LPIN1 | 28 | 5 | Gene | gene | LPIN1
17940119 | @DISEASE_Metabolic_Syndrome | Metabolic Syndrome | 90 | 18 | Disease | disease | metabolic syndrome
17940119 | @GENE_INS | INS | 232 | 7 | Gene | gene | insulin
17940119 | @CHEMICAL_Glucose | Glucose | 257 | 7 | Chemical | chemical | glucose
17940119 | @GENE_LPIN1 | LPIN1 | 329 | 5 | Gene | gene | LPIN1
17940119 | @DISEASE_Metabolic_Syndrome | Metabolic Syndrome | 369 | 18 | Disease | disease | metabolic syndrome
17940119 | @GENE_LPIN1 | LPIN1 | 484 | 5 | Gene | gene | LPIN1
17940119 | @DISEASE_Cardiovascular_Diseases | Cardiovascular Diseases | 619 | 23 | Disease | disease | Cardiovascular Diseases
17940119 | @DISEASE_Metabolic_Syndrome | Metabolic Syndrome | 822 | 18 | Disease | disease | metabolic syndrome
17940119 | @GENE_LPIN1 | LPIN1 | 1031 | 5 | Gene | gene | LPIN1
17940119 | @GENE_LPIN1 | LPIN1 | 1179 | 5 | Gene | gene | LPIN1
17940119 | @DISEASE_Metabolic_Syndrome | Metabolic Syndrome | 1308 | 18 | Disease | disease | metabolic syndrome
17940119 | @VARIANT_c.1A>C_LPIN1_human | c.1A>C | 1692 | 3 | Variant | variant | A1C
17940119 | @DISEASE_Metabolic_Syndrome | Metabolic Syndrome | 1766 | 18 | Disease | disease | metabolic syndrome
17940119 | @DISEASE_Hypertension | Hypertension | 1893 | 12 | Disease | disease | hypertension
17940119 | @DISEASE_Obesity | Obesity | 1937 | 7 | Disease | disease | obesity
17940119 | @DISEASE_Diabetes_Mellitus | Diabetes Mellitus | 1975 | 8 | Disease | disease | diabetes
17940119 | @DISEASE_Metabolic_Syndrome | Metabolic Syndrome | 2045 | 18 | Disease | disease | metabolic syndrome
17940119 | @GENE_LPIN1 | LPIN1 | 2388 | 5 | Gene | gene | LPIN1
17940119 | @CHEMICAL_lipine | lipine | 2469 | 5 | Chemical | chemical | lipin
17940119 | @DISEASE_Metabolic_Syndrome | Metabolic Syndrome | 2505 | 18 | Disease | disease | metabolic syndrome
18978792 | @DISEASE_Diabetes_Mellitus_Type_1 | Diabetes Mellitus Type 1 | 74 | 15 | Disease | disease | type 1 diabetes
18978792 | @DISEASE_Diabetes_Mellitus_Type_1 | Diabetes Mellitus Type 1 | 192 | 15 | Disease | disease | type 1 diabetes
18978792 | @DISEASE_Diabetes_Mellitus_Type_1 | Diabetes Mellitus Type 1 | 209 | 3 | Disease | disease | T1D
18978792 | @DISEASE_Diabetes_Mellitus_Type_1 | Diabetes Mellitus Type 1 | 245 | 3 | Disease | disease | T1D
18978792 | @GENE_IL2 | IL2 | 334 | 3 | Gene | gene | IL2
18978792 | @GENE_IL21 | IL21 | 338 | 4 | Gene | gene | IL21
18978792 | @GENE_BACH2 | BACH2 | 545 | 5 | Gene | gene | BACH2
18978792 | @GENE_PRKCQ | PRKCQ | 579 | 5 | Gene | gene | PRKCQ
18978792 | @GENE_CTSH | CTSH | 612 | 4 | Gene | gene | CTSH
18978792 | @GENE_C1QTNF6 | C1QTNF6 | 648 | 7 | Gene | gene | C1QTNF6
19088062 | @GENE_CD8B1 | Cd8b1 | 0 | 7 | Gene | gene | CD8beta
19088062 | @GENE_CD8B1 | Cd8b1 | 112 | 7 | Gene | gene | CD8beta
19088062 | @GENE_CD8B1 | Cd8b1 | 329 | 7 | Gene | gene | CD8beta
19088062 | @GENE_TRAV6_3 | Trav6-3 | 355 | 3 | Gene | gene | TCR
19088062 | @GENE_CD8B1 | Cd8b1 | 460 | 7 | Gene | gene | CD8beta
19088062 | @DISEASE_Infections | Infections | 542 | 9 | Disease | disease | infection
19088062 | @GENE_CD8B1 | Cd8b1 | 687 | 7 | Gene | gene | CD8beta
19088062 | @GENE_TRAV6_3 | Trav6-3 | 708 | 3 | Gene | gene | TCR
19088062 | @GENE_TCRA | Tcra | 750 | 8 | Gene | gene | TCRalpha
19088062 | @GENE_CD8B1 | Cd8b1 | 783 | 7 | Gene | gene | CD8beta
19088062 | @GENE_CD8B1 | Cd8b1 | 869 | 7 | Gene | gene | CD8beta
20068355 | @GENE_LRP1 | LRP1 | 389 | 3 | Gene | gene | Lrp
20068355 | @GENE_CRP | CRP | 417 | 3 | Gene | gene | CRP
20068355 | @GENE_MICF | MICF | 478 | 4 | Gene | gene | MicF
20068355 | @GENE_MICC | MICC | 640 | 4 | Gene | gene | MicC
20068355 | @GENE_MICA | MICA | 646 | 4 | Gene | gene | MicA
20068355 | @GENE_FOXP3 | FOXP3 | 652 | 4 | Gene | gene | IpeX
20068355 | @GENE_CYP19A1 | CYP19A1 | 670 | 4 | Gene | gene | CyaR
22399799 | @GENE_GFI1B | GFI1B | 8 | 6 | Gene | gene | Gfi-1B
22399799 | @GENE_KDM1A | KDM1A | 76 | 4 | Gene | gene | LSD1
22399799 | @GENE_RCOR1 | RCOR1 | 81 | 6 | Gene | gene | CoREST
22399799 | @GENE_GFI1B | GFI1B | 142 | 6 | Gene | gene | Gfi-1B
22399799 | @GENE_GFI1B | GFI1B | 266 | 6 | Gene | gene | Gfi-1B
22399799 | @GENE_C1QBP | C1QBP | 273 | 3 | Gene | gene | p32
22399799 | @GENE_GFI1B | GFI1B | 280 | 6 | Gene | gene | Gfi-1B
22399799 | @GENE_GFI1B | GFI1B | 340 | 6 | Gene | gene | Gfi-1B
22399799 | @GENE_C1QBP | C1QBP | 347 | 3 | Gene | gene | p32
22399799 | @GENE_GFI1B | GFI1B | 472 | 6 | Gene | gene | Gfi-1B
22399799 | @GENE_C1QBP | C1QBP | 479 | 3 | Gene | gene | p32
22399799 | @GENE_EPO | EPO | 594 | 14 | Gene | gene | erythropoietin
22399799 | @GENE_GFI1B | GFI1B | 610 | 6 | Gene | gene | Gfi-1B
22399799 | @GENE_C1QBP | C1QBP | 617 | 3 | Gene | gene | p32
22399799 | @GENE_GFI1B | GFI1B | 638 | 6 | Gene | gene | Gfi-1B
22399799 | @GENE_KDM1A | KDM1A | 691 | 4 | Gene | gene | LSD1
22399799 | @GENE_RCOR1 | RCOR1 | 696 | 6 | Gene | gene | CoREST
22399799 | @GENE_GFI1B | GFI1B | 753 | 6 | Gene | gene | Gfi-1B
22399799 | @GENE_NUP37 | NUP37 | 760 | 3 | Gene | gene | p37
22399799 | @GENE_GFI1B | GFI1B | 799 | 6 | Gene | gene | Gfi-1B
22399799 | @GENE_GFI1B | GFI1B | 951 | 6 | Gene | gene | Gfi-1B
22399799 | @GENE_C1QBP | C1QBP | 958 | 3 | Gene | gene | p32
22399799 | @GENE_GFI1B | GFI1B | 1061 | 6 | Gene | gene | Gfi-1B
22399799 | @GENE_C1QBP | C1QBP | 1068 | 3 | Gene | gene | p32
22457935 | @GENE_NFKB2 | Nfkb2 | 35 | 3 | Gene | gene | Lyt
22457935 | @DISEASE_Drug_Related_Side_Effects_and_Adverse_Reactions | Drug-Related Side Effects and Adverse Reactions | 716 | 12 | Disease | disease | cytotoxicity
22457935 | @GENE_CD8A | Cd8a | 958 | 5 | Gene | gene | Lyt-2
22457935 | @GENE_CD8B1 | Cd8b1 | 968 | 5 | Gene | gene | Lyt-3
23141574 | @DISEASE_Arthropathy_progressive_pseudorheumatoid_of_childhood | Arthropathy progressive pseudorheumatoid of childhood | 1490 | 3 | Disease | disease | PPD
23141574 | @DISEASE_Depressive_Disorder | Depressive Disorder | 1664 | 10 | Disease | disease | depression
23575529 | @GENE_CD8B1 | Cd8b1 | 0 | 8 | Gene | gene | CD8-beta
23575529 | @GENE_TRAV6_3 | Trav6-3 | 145 | 3 | Gene | gene | TCR
23575529 | @GENE_ART2B | Art2b | 168 | 45 | Gene | gene | Adenosine diphosphate ribosyl transferase 2.2
23575529 | @GENE_ART2B | Art2b | 215 | 6 | Gene | gene | ART2.2
23575529 | @CHEMICAL_NAD | NAD | 246 | 6 | Chemical | chemical | NAD(+)
23575529 | @CHEMICAL_Adenosine_Diphosphate_Ribose | Adenosine Diphosphate Ribose | 265 | 10 | Chemical | chemical | ADP-ribose
23575529 | @CHEMICAL_NAD | NAD | 395 | 6 | Chemical | chemical | NAD(+)
23575529 | @GENE_ART2B | Art2b | 404 | 6 | Gene | gene | ART2.2
23575529 | @GENE_CD8B1 | Cd8b1 | 438 | 8 | Gene | gene | CD8-beta
23575529 | @CHEMICAL_NAD | NAD | 509 | 6 | Chemical | chemical | NAD(+)
23575529 | @GENE_CD8B1 | Cd8b1 | 542 | 8 | Gene | gene | CD8-beta
23575529 | @CHEMICAL_NAD | NAD | 607 | 6 | Chemical | chemical | NAD(+)
23575529 | @GENE_CD8B1 | Cd8b1 | 680 | 8 | Gene | gene | CD8-beta
23575529 | @GENE_ART2B | Art2b | 741 | 6 | Gene | gene | ART2.2
23575529 | @GENE_ART2B | Art2b | 841 | 6 | Gene | gene | ART2.2
23575529 | @GENE_CD8B1 | Cd8b1 | 894 | 8 | Gene | gene | CD8-beta
23575529 | @GENE_CD38 | Cd38 | 978 | 4 | Gene | gene | CD38
23575529 | @CHEMICAL_NAD | NAD | 1090 | 6 | Chemical | chemical | NAD(+)
23575529 | @CHEMICAL_NAD | NAD | 1205 | 6 | Chemical | chemical | NAD(+)
23575529 | @GENE_CD8B1 | Cd8b1 | 1313 | 8 | Gene | gene | CD8-beta
23575529 | @CHEMICAL_NAD | NAD | 1418 | 6 | Chemical | chemical | NAD(+)
25557799 | @CHEMICAL_Ethanol | Ethanol | 67 | 7 | Chemical | chemical | ethanol
25557799 | @CHEMICAL_Ethanol | Ethanol | 431 | 7 | Chemical | chemical | ethanol
25557799 | @CHEMICAL_Ethanol | Ethanol | 727 | 7 | Chemical | chemical | ethanol
25557799 | @CHEMICAL_Ethanol | Ethanol | 982 | 7 | Chemical | chemical | ethanol
25557799 | @CHEMICAL_Ethanol | Ethanol | 1229 | 7 | Chemical | chemical | ethanol
25557799 | @CHEMICAL_Ethanol | Ethanol | 1376 | 7 | Chemical | chemical | ethanol
25557799 | @CHEMICAL_Ethanol | Ethanol | 1424 | 7 | Chemical | chemical | ethanol
25557799 | @CHEMICAL_Ethanol | Ethanol | 1533 | 7 | Chemical | chemical | ethanol
25557799 | @CHEMICAL_Ethanol | Ethanol | 1669 | 7 | Chemical | chemical | ethanol
26846139 | @DISEASE_Mesenteric_Vascular_Occlusion | Mesenteric Vascular Occlusion | 15 | 34 | Disease | disease | non-occlusive mesenteric ischaemia
26846139 | @DISEASE_Mesenteric_Vascular_Occlusion | Mesenteric Vascular Occlusion | 51 | 4 | Disease | disease | NOMI
26846139 | @DISEASE_Mesenteric_Vascular_Occlusion | Mesenteric Vascular Occlusion | 182 | 34 | Disease | disease | non-occlusive mesenteric ischaemia
26846139 | @DISEASE_Mesenteric_Vascular_Occlusion | Mesenteric Vascular Occlusion | 218 | 4 | Disease | disease | NOMI
26846139 | @DISEASE_Mesenteric_Vascular_Occlusion | Mesenteric Vascular Occlusion | 388 | 4 | Disease | disease | NOMI
26846139 | @DISEASE_Mesenteric_Vascular_Occlusion | Mesenteric Vascular Occlusion | 754 | 4 | Disease | disease | NOMI
26846139 | @DISEASE_Mesenteric_Vascular_Occlusion | Mesenteric Vascular Occlusion | 1011 | 4 | Disease | disease | NOMI
26846139 | @DISEASE_Mesenteric_Vascular_Occlusion | Mesenteric Vascular Occlusion | 1562 | 4 | Disease | disease | NOMI
26846139 | @DISEASE_Mesenteric_Vascular_Occlusion | Mesenteric Vascular Occlusion | 1740 | 4 | Disease | disease | NOMI
26846139 | @DISEASE_Mesenteric_Vascular_Occlusion | Mesenteric Vascular Occlusion | 1842 | 4 | Disease | disease | NOMI
29137641 | @CHEMICAL_Oxygen | Oxygen | 703 | 6 | Chemical | chemical | oxygen
29137641 | @CHEMICAL_Glucose | Glucose | 724 | 7 | Chemical | chemical | glucose
29137641 | @CHEMICAL_Salts | Salts | 737 | 4 | Chemical | chemical | salt
29137641 | @CHEMICAL_Iron | Iron | 1477 | 4 | Chemical | chemical | iron
29137641 | @CHEMICAL_Glucose | Glucose | 1563 | 7 | Chemical | chemical | glucose
29137641 | @CHEMICAL_Oxygen | Oxygen | 1607 | 6 | Chemical | chemical | oxygen
29137641 | @CHEMICAL_Acetates | Acetates | 1836 | 7 | Chemical | chemical | acetate
29211019 | @CHEMICAL_beta_Lactams | beta-Lactams | 898 | 11 | Chemical | chemical | beta-lactam
29211019 | @CHEMICAL_beta_Lactams | beta-Lactams | 1458 | 11 | Chemical | chemical | beta-lactam
29312248 | @GENE_MCPM | mcpM | 438 | 4 | Gene | gene | McpM
29312248 | @GENE_MCPM | mcpM | 1372 | 4 | Gene | gene | mcpM
29312248 | @GENE_MCPM | mcpM | 1420 | 4 | Gene | gene | McpM
29312248 | @GENE_MCPM | mcpM | 1550 | 4 | Gene | gene | mcpM
29312248 | @GENE_MCPM | mcpM | 1614 | 4 | Gene | gene | mcpM
29467745 | @CHEMICAL_Levofloxacin | Levofloxacin | 885 | 12 | Chemical | chemical | levofloxacin
29467745 | @CHEMICAL_Cefotaxime | Cefotaxime | 899 | 10 | Chemical | chemical | cefotaxime
29467745 | @CHEMICAL_Gentamicins | Gentamicins | 911 | 10 | Chemical | chemical | gentamicin
29467745 | @CHEMICAL_Adenosine_Triphosphate | Adenosine Triphosphate | 1255 | 22 | Chemical | chemical | adenosine triphosphate
29467745 | @CHEMICAL_Adenosine_Triphosphate | Adenosine Triphosphate | 1279 | 3 | Chemical | chemical | ATP
29467745 | @CHEMICAL_NAD | NAD | 1303 | 4 | Chemical | chemical | NAD+
29467745 | @CHEMICAL_NAD | NAD | 1308 | 4 | Chemical | chemical | NADH
29653477 | @CHEMICAL_Carbapenems | Carbapenems | 20 | 10 | Chemical | chemical | Carbapenem
29653477 | @CHEMICAL_Carbapenems | Carbapenems | 111 | 10 | Chemical | chemical | carbapenem
29653477 | @CHEMICAL_Carbapenems | Carbapenems | 374 | 10 | Chemical | chemical | carbapenem
29653477 | @CHEMICAL_Carbapenems | Carbapenems | 480 | 10 | Chemical | chemical | carbapenem
29653477 | @CHEMICAL_Meropenem | Meropenem | 840 | 9 | Chemical | chemical | meropenem
29653477 | @CHEMICAL_Carbapenems | Carbapenems | 1100 | 10 | Chemical | chemical | carbapenem
29653477 | @CHEMICAL_Meropenem | Meropenem | 1127 | 9 | Chemical | chemical | meropenem
29653477 | @CHEMICAL_Carbapenems | Carbapenems | 1208 | 10 | Chemical | chemical | carbapenem
29653477 | @CHEMICAL_Carbapenems | Carbapenems | 1717 | 10 | Chemical | chemical | carbapenem
29653477 | @CHEMICAL_Carbapenems | Carbapenems | 1894 | 10 | Chemical | chemical | carbapenem
30703969 | @DISEASE_Fluorosis_Dental | Fluorosis Dental | 266 | 25 | Disease | disease | chlorotic mottle symptoms
30703969 | @DISEASE_Necrosis | Necrosis | 642 | 8 | Disease | disease | necrosis
30703969 | @GENE_SLTM | SLTM | 3257 | 3 | Gene | gene | Met
30735510 | @GENE_CD8A | CD8A | 5 | 3 | Gene | gene | CD8
30735510 | @GENE_CD8A | CD8A | 95 | 3 | Gene | gene | CD8
30735510 | @GENE_CD8A | CD8A | 418 | 3 | Gene | gene | CD8
30735510 | @GENE_CD8A | CD8A | 558 | 8 | Gene | gene | CD8alpha
30735510 | @GENE_CD8B | CD8B | 570 | 7 | Gene | gene | CD8beta
30735510 | @GENE_CD8A | CD8A | 680 | 8 | Gene | gene | CD8alpha
30735510 | @GENE_CD8B | CD8B | 692 | 7 | Gene | gene | CD8beta
30735510 | @GENE_CD8A | CD8A | 813 | 3 | Gene | gene | CD8
30735510 | @GENE_CD8A | CD8A | 912 | 3 | Gene | gene | CD8
30735510 | @GENE_CD8A | CD8A | 945 | 3 | Gene | gene | CD8
30735510 | @GENE_CD8A | CD8A | 963 | 3 | Gene | gene | CD8
30735510 | @GENE_CD8A | CD8A | 1277 | 3 | Gene | gene | CD8
37758652 | @DISEASE_Neoplasms | Neoplasms | 124 | 5 | Disease | disease | Tumor
37758652 | @GENE_KRAS | Kras | 1741 | 4 | Gene | gene | KRAS
37758652 | @GENE_EGFR | Egfr | 1747 | 4 | Gene | gene | EGFR
37758652 | @GENE_BRAF | Braf | 1753 | 4 | Gene | gene | BRAF
37758652 | @GENE_PIK3CA | Pik3ca | 1763 | 6 | Gene | gene | PIK3CA
37758652 | @GENE_KRAS | Kras | 1989 | 4 | Gene | gene | KRAS
37758652 | @VARIANT_p.G13D_KRAS_human | p.G13D | 1994 | 4 | Variant | variant | G13D
37758652 | @GENE_PIK3CA | Pik3ca | 2000 | 6 | Gene | gene | PIK3CA
37758652 | @VARIANT_p.E545K_PIK3CA_human | p.E545K | 2007 | 5 | Variant | variant | E545K
37758652 | @GENE_EGFR | Egfr | 2014 | 4 | Gene | gene | EGFR
37758652 | @VARIANT_p.L858R_EGFR_human | p.L858R | 2019 | 5 | Variant | variant | L858R
37758652 | @GENE_BRAF | Braf | 2029 | 4 | Gene | gene | BRAF
37758652 | @VARIANT_p.V600E_BRAF_human | p.V600E | 2034 | 5 | Variant | variant | V600E
37758652 | @GENE_KRAS | Kras | 2087 | 4 | Gene | gene | KRAS
37758652 | @VARIANT_p.G12D_KRAS_human | p.G12V | 2092 | 4 | Variant | variant | G12V
37758652 | @GENE_EGFR | Egfr | 2098 | 4 | Gene | gene | EGFR
37758652 | @VARIANT_p.L858R_EGFR_human | p.L858R | 2103 | 5 | Variant | variant | L858R
37758652 | @GENE_BRAF | Braf | 2113 | 4 | Gene | gene | BRAF
37758652 | @VARIANT_p.V600E_BRAF_human | p.V600E | 2118 | 5 | Variant | variant | V600E
37758652 | @DISEASE_Neoplasms | Neoplasms | 2368 | 5 | Disease | disease | tumor
37828002 | @GENE_KRAS | KRAS | 0 | 4 | Gene | gene | KRAS
37828002 | @VARIANT_p.G12D_KRAS_human | p.G12V | 5 | 4 | Variant | variant | G12V
37828002 | @DISEASE_Neoplasms | Neoplasms | 82 | 6 | Disease | disease | tumors
37828002 | @GENE_KRAS | KRAS | 90 | 4 | Gene | gene | KRAS
37828002 | @DISEASE_Neoplasms | Neoplasms | 153 | 5 | Disease | disease | tumor
37828002 | @GENE_KRAS | KRAS | 219 | 4 | Gene | gene | KRAS
37828002 | @DISEASE_Neoplasms | Neoplasms | 329 | 5 | Disease | disease | tumor
37828002 | @GENE_KRAS | KRAS | 408 | 4 | Gene | gene | KRAS
37828002 | @VARIANT_p.G12D_KRAS_human | p.G12V | 413 | 4 | Variant | variant | G12V
37828002 | @DISEASE_Neoplasms | Neoplasms | 577 | 5 | Disease | disease | tumor
37828002 | @GENE_KRAS | KRAS | 604 | 4 | Gene | gene | KRAS
37828002 | @VARIANT_p.G12D_KRAS_human | p.G12V | 609 | 4 | Variant | variant | G12V
37828002 | @DISEASE_Neoplasms | Neoplasms | 661 | 5 | Disease | disease | tumor
37828002 | @GENE_KRAS | KRAS | 724 | 4 | Gene | gene | KRAS
37828002 | @VARIANT_p.G12D_KRAS_human | p.G12V | 729 | 4 | Variant | variant | G12V
37828002 | @VARIANT_p.G12D_KRAS_human | p.G12V | 871 | 4 | Variant | variant | G12V
37828002 | @GENE_KRAS | KRAS | 1073 | 4 | Gene | gene | KRAS
37828002 | @VARIANT_p.G12D_KRAS_human | p.G12V | 1078 | 4 | Variant | variant | G12V
37828002 | @DISEASE_Neoplasms | Neoplasms | 1146 | 5 | Disease | disease | tumor
37844994 | @GENE_CRP | CRP | 0 | 18 | Gene | gene | C-reactive protein
37844994 | @GENE_CD8A | CD8A | 46 | 3 | Gene | gene | CD8
37844994 | @GENE_FCGR2B | Fcgr2b | 63 | 11 | Gene | gene | FcgammaRIIb
37844994 | @GENE_MAPK14 | Mapk14 | 75 | 7 | Gene | gene | p38MAPK
37844994 | @CHEMICAL_Reactive_Oxygen_Species | Reactive Oxygen Species | 83 | 3 | Chemical | chemical | ROS
37844994 | @DISEASE_Multiple_Myeloma | Multiple Myeloma | 95 | 16 | Disease | disease | multiple myeloma
37844994 | @GENE_CRP | CRP | 125 | 18 | Gene | gene | C-reactive protein
37844994 | @GENE_CRP | CRP | 145 | 3 | Gene | gene | CRP
37844994 | @GENE_CRP | CRP | 250 | 3 | Gene | gene | CRP
37844994 | @DISEASE_Multiple_Myeloma | Multiple Myeloma | 277 | 16 | Disease | disease | multiple myeloma
37844994 | @DISEASE_Multiple_Myeloma | Multiple Myeloma | 295 | 2 | Disease | disease | MM
37844994 | @DISEASE_Multiple_Myeloma | Multiple Myeloma | 316 | 2 | Disease | disease | MM
37844994 | @DISEASE_Bone_Diseases | Bone Diseases | 342 | 16 | Disease | disease | bone destruction
37844994 | @DISEASE_Multiple_Myeloma | Multiple Myeloma | 408 | 2 | Disease | disease | MM
37844994 | @GENE_CRP | CRP | 503 | 3 | Gene | gene | CRP
37844994 | @GENE_CD8A | CD8A | 570 | 3 | Gene | gene | CD8
37844994 | @DISEASE_Multiple_Myeloma | Multiple Myeloma | 586 | 2 | Disease | disease | MM
37844994 | @DISEASE_Multiple_Myeloma | Multiple Myeloma | 621 | 7 | Disease | disease | myeloma
37844994 | @DISEASE_Neoplasms | Neoplasms | 654 | 5 | Disease | disease | tumor
37844994 | @DISEASE_Multiple_Myeloma | Multiple Myeloma | 748 | 2 | Disease | disease | MM
37844994 | @DISEASE_Multiple_Myeloma | Multiple Myeloma | 779 | 2 | Disease | disease | MM
37844994 | @GENE_TNFRSF17 | TNFRSF17 | 871 | 25 | Gene | gene | B-cell maturation antigen
37844994 | @GENE_TNFRSF17 | TNFRSF17 | 898 | 4 | Gene | gene | BCMA
37844994 | @GENE_NR1I3 | Nr1i3 | 913 | 25 | Gene | gene | chimeric antigen receptor
37844994 | @GENE_NR1I3 | Nr1i3 | 940 | 3 | Gene | gene | CAR
37844994 | @GENE_TNFRSF17 | TNFRSF17 | 1019 | 4 | Gene | gene | BCMA
37844994 | @DISEASE_Multiple_Myeloma | Multiple Myeloma | 1092 | 2 | Disease | disease | MM
37844994 | @GENE_TNFRSF17 | Tnfrsf17 | 1104 | 4 | Gene | gene | BCMA
37844994 | @GENE_NR1I3 | Nr1i3 | 1109 | 3 | Gene | gene | CAR
37844994 | @GENE_CRP | CRP | 1137 | 3 | Gene | gene | CRP
37844994 | @GENE_CRP | Crp | 1210 | 3 | Gene | gene | CRP
37844994 | @GENE_FCGR2B | Fcgr2b | 1283 | 11 | Gene | gene | FcgammaRIIb
37844994 | @DISEASE_Multiple_Myeloma | Multiple Myeloma | 1457 | 7 | Disease | disease | myeloma
37844994 | @GENE_CRP | Crp | 1516 | 3 | Gene | gene | CRP
37844994 | @GENE_CRP | CRP | 1541 | 3 | Gene | gene | CRP
37844994 | @GENE_CD8A | CD8A | 1628 | 3 | Gene | gene | CD8
37844994 | @DISEASE_Multiple_Myeloma | Multiple Myeloma | 1644 | 2 | Disease | disease | MM
37844994 | @GENE_CRP | CRP | 1681 | 3 | Gene | gene | CRP
37844994 | @GENE_CD8A | CD8A | 1827 | 3 | Gene | gene | CD8
37844994 | @GENE_CRP | CRP | 1891 | 3 | Gene | gene | CRP
37844994 | @GENE_CD8A | CD8A | 1898 | 3 | Gene | gene | CD8
37844994 | @GENE_CRP | CRP | 1912 | 3 | Gene | gene | CRP
37844994 | @GENE_CD8A | CD8A | 1930 | 3 | Gene | gene | CD8
37844994 | @GENE_FCGR2B | Fcgr2b | 2022 | 11 | Gene | gene | FcgammaRIIb
37844994 | @GENE_CRP | CRP | 2057 | 3 | Gene | gene | CRP
37844994 | @GENE_MAPK14 | Mapk14 | 2102 | 8 | Gene | gene | p38 MAPK
37844994 | @CHEMICAL_Reactive_Oxygen_Species | Reactive Oxygen Species | 2131 | 23 | Chemical | chemical | reactive oxygen species
37844994 | @CHEMICAL_Glutathione_Disulfide | Glutathione Disulfide | 2159 | 20 | Chemical | chemical | oxidized glutathione
37844994 | @GENE_CD8A | CD8A | 2183 | 3 | Gene | gene | CD8
37844994 | @GENE_CRP | Crp | 2224 | 3 | Gene | gene | CRP
37844994 | @GENE_CD8A | CD8A | 2256 | 3 | Gene | gene | CD8
37844994 | @GENE_FCGR2B | Fcgr2b | 2273 | 11 | Gene | gene | FcgammaRIIb
37844994 | @GENE_MAPK14 | Mapk14 | 2285 | 7 | Gene | gene | p38MAPK
37844994 | @CHEMICAL_Reactive_Oxygen_Species | Reactive Oxygen Species | 2293 | 3 | Chemical | chemical | ROS
37844994 | @GENE_CRP | Crp | 2363 | 3 | Gene | gene | CRP
37844994 | @DISEASE_Multiple_Myeloma | Multiple Myeloma | 2375 | 7 | Disease | disease | myeloma
37844994 | @DISEASE_Multiple_Myeloma | Multiple Myeloma | 2444 | 2 | Disease | disease | MM
37877672 | @GENE_INS | INS | 54 | 7 | Gene | gene | Insulin
37877672 | @GENE_TRBV20OR9_2 | TRBV20OR9-2 | 77 | 3 | Gene | gene | TCR
37877672 | @DISEASE_Diabetes_Mellitus | Diabetes Mellitus | 112 | 8 | Disease | disease | Diabetic
37877672 | @GENE_HLA_A | HLA-A | 151 | 3 | Gene | gene | HLA
37877672 | @DISEASE_Diabetes_Mellitus_Type_1 | Diabetes Mellitus Type 1 | 184 | 15 | Disease | disease | type 1 diabetes
37877672 | @DISEASE_Diabetes_Mellitus_Type_1 | Diabetes Mellitus Type 1 | 201 | 3 | Disease | disease | T1D
37877672 | @GENE_B2M | B2m | 429 | 19 | Gene | gene | beta2-microglobulin
37877672 | @GENE_FCGRT | Fcgrt | 466 | 4 | Gene | gene | FcRn
37877672 | @GENE_H2_K1 | H2-K1 | 551 | 5 | Gene | gene | H2-Kd
37877672 | @GENE_CD8A | CD8A | 687 | 3 | Gene | gene | CD8
