35408447 | @GENE_AGTR1 | AGTR1 | 32 | 4 | Gene | gene | AT1R
37961145 | @GENE_CD8A | CD8A | 709 | 8 | Gene | gene | CD8alpha
37961145 | @GENE_CD4 | CD4 | 725 | 3 | Gene | gene | CD4
37961145 | @GENE_NR1I3 | NR1I3 | 729 | 3 | Gene | gene | CAR
37961145 | @GENE_CD8A | CD8A | 824 | 8 | Gene | gene | CD8alpha
37961145 | @GENE_NR1I3 | NR1I3 | 889 | 3 | Gene | gene | CAR
37961145 | @GENE_NR1I3 | NR1I3 | 963 | 3 | Gene | gene | CAR
37961145 | @GENE_CD4 | CD4 | 1054 | 3 | Gene | gene | CD4
37961145 | @GENE_NR1I3 | NR1I3 | 1058 | 3 | Gene | gene | CAR
37961145 | @GENE_CD4 | CD4 | 1196 | 3 | Gene | gene | CD4
37961145 | @GENE_NR1I3 | NR1I3 | 1200 | 3 | Gene | gene | CAR
37961145 | @GENE_NR1I3 | NR1I3 | 1250 | 3 | Gene | gene | CAR
37961145 | @GENE_NR1I3 | NR1I3 | 1363 | 3 | Gene | gene | CAR
37961145 | @GENE_NR1I3 | NR1I3 | 1480 | 3 | Gene | gene | CAR
38164397 | @DISEASE_Enteritis | Enteritis | 459 | 18 | Disease | disease | necrotic enteritis
38164397 | @DISEASE_Enteritis | Enteritis | 479 | 2 | Disease | disease | NE
38164397 | @DISEASE_Enteritis | Enteritis | 598 | 9 | Disease | disease | NE lesion
38164397 | @DISEASE_Clostridium_Infections | Clostridium Infections | 661 | 24 | Disease | disease | C. perfringens Infection
38164397 | @GENE_CD4 | CD4 | 767 | 3 | Gene | gene | CD4
38164397 | @GENE_CD8A | CD8A | 922 | 8 | Gene | gene | CD8alpha
38164397 | @GENE_CD4 | CD4 | 966 | 3 | Gene | gene | CD4
38164397 | @GENE_CD8A | CD8A | 975 | 8 | Gene | gene | CD8alpha
38164397 | @GENE_IL12B | IL12B | 1032 | 8 | Gene | gene | IL-12p40
38164397 | @GENE_IFNG | IFNG | 1042 | 9 | Gene | gene | IFN-gamma
38164397 | @GENE_CD40 | CD40 | 1056 | 4 | Gene | gene | CD40
38164397 | @GENE_IL8L2 | IL8L2 | 1109 | 4 | Gene | gene | IL-8
38164397 | @GENE_IL10 | IL10 | 1115 | 5 | Gene | gene | IL-10
38164397 | @GENE_IL13 | IL13 | 1122 | 5 | Gene | gene | IL-13
38164397 | @GENE_IL18 | IL18 | 1129 | 5 | Gene | gene | IL-18
38164397 | @GENE_IL22 | IL22 | 1136 | 5 | Gene | gene | IL-22
38164397 | @DISEASE_Enteritis | Enteritis | 1568 | 2 | Disease | disease | NE
38187627 | @GENE_CD4 | Cd4 | 1451 | 3 | Gene | gene | CD4
38187627 | @GENE_CD8A | Cd8a | 1461 | 8 | Gene | gene | CD8alpha
38187627 | @GENE_CD8B1 | Cd8b1 | 1476 | 7 | Gene | gene | CD8beta
38187627 | @GENE_CD247 | Cd247 | 1517 | 3 | Gene | gene | CD3
38201217 | @GENE_CDK1 | Cdk1 | 44 | 4 | Gene | gene | cDC2
38201217 | @GENE_CD8A | Cd8a | 414 | 8 | Gene | gene | CD8alpha
38201217 | @GENE_THBD | Thbd | 436 | 5 | Gene | gene | CD141
38201217 | @GENE_CDK1 | CDK1 | 457 | 4 | Gene | gene | cDC2
38201217 | @GENE_ITGAM | ITGAM | 463 | 5 | Gene | gene | CD11b
38201217 | @GENE_CD1C | CD1C | 482 | 4 | Gene | gene | CD1c
38201217 | @DISEASE_Infections | Infections | 588 | 9 | Disease | disease | infection
38201217 | @DISEASE_Ectromelia_Infectious | Ectromelia Infectious | 842 | 8 | Disease | disease | mousepox
38201217 | @GENE_CDK1 | Cdk1 | 1046 | 4 | Gene | gene | cDC2
38201217 | @DISEASE_Ectromelia_Infectious | Ectromelia Infectious | 1170 | 8 | Disease | disease | mousepox
38201217 | @DISEASE_Ectromelia_Infectious | Ectromelia Infectious | 1233 | 8 | Disease | disease | mousepox
38201217 | @GENE_CDK1 | Cdk1 | 1685 | 4 | Gene | gene | cDC2
38201217 | @GENE_IFNG | Ifng | 1782 | 9 | Gene | gene | IFN-gamma
38201217 | @GENE_CD4 | Cd4 | 1890 | 3 | Gene | gene | CD4
38240274 | @DISEASE_Chlamydial_Pneumonia | Chlamydial Pneumonia | 72 | 20 | Disease | disease | chlamydial infection
38240274 | @DISEASE_Chlamydial_Pneumonia | Chlamydial Pneumonia | 446 | 20 | Disease | disease | chlamydial infection
38240274 | @DISEASE_Chlamydia_Infections | Chlamydia Infections | 635 | 19 | Disease | disease | Chlamydia infection
38240274 | @DISEASE_Inflammation | Inflammation | 1152 | 12 | Disease | disease | inflammatory
38240274 | @DISEASE_Chlamydial_Pneumonia | Chlamydial Pneumonia | 1566 | 20 | Disease | disease | chlamydial infection
38240274 | @DISEASE_Communicable_Diseases | Communicable Diseases | 1673 | 19 | Disease | disease | infectious diseases
38327516 | @GENE_CD4 | Cd4 | 56 | 3 | Gene | gene | CD4
38327516 | @DISEASE_Inflammation | Inflammation | 231 | 20 | Disease | disease | inflammatory disease
38327516 | @DISEASE_Inflammation | Inflammation | 302 | 12 | Disease | disease | inflammatory
38327516 | @DISEASE_Inflammation | Inflammation | 399 | 20 | Disease | disease | chronic inflammation
38327516 | @GENE_CD4 | Cd4 | 806 | 3 | Gene | gene | CD4
38327516 | @GENE_CD27 | Cd27 | 926 | 4 | Gene | gene | CD27
38327516 | @GENE_CD28 | Cd28 | 935 | 4 | Gene | gene | CD28
38327516 | @GENE_CD4 | Cd4 | 1033 | 3 | Gene | gene | CD4
38327516 | @DISEASE_Inflammation | Inflammation | 1167 | 12 | Disease | disease | inflammatory
38327516 | @GENE_CD8A | Cd8a | 1219 | 8 | Gene | gene | Cd8alpha
38327516 | @GENE_CD4 | Cd4 | 1287 | 3 | Gene | gene | CD4
38327516 | @DISEASE_Intestinal_Neoplasms | Intestinal Neoplasms | 1391 | 16 | Disease | disease | intestinal tumor
38327516 | @GENE_CD4 | Cd4 | 1603 | 3 | Gene | gene | CD4
38327516 | @GENE_CD4 | Cd4 | 1709 | 3 | Gene | gene | CD4
38327516 | @GENE_CD4 | Cd4 | 1803 | 3 | Gene | gene | CD4
38327516 | @DISEASE_Inflammation | Inflammation | 1836 | 12 | Disease | disease | inflammatory
38327516 | @GENE_IFNG | Ifng | 1879 | 8 | Gene | gene | IFNgamma
38327516 | @GENE_IFNG | Ifng | 1959 | 8 | Gene | gene | IFNgamma
38327516 | @GENE_CD8A | Cd8a | 2052 | 4 | Gene | gene | Cd8a
38327516 | @GENE_TRAV6_3 | Trav6-3 | 2164 | 3 | Gene | gene | TCR
38327516 | @DISEASE_Neoplasms | Neoplasms | 2268 | 5 | Disease | disease | tumor
38405082 | @GENE_CD4 | Cd4 | 62 | 3 | Gene | gene | CD4
38405082 | @DISEASE_Inflammatory_Bowel_Diseases | Inflammatory Bowel Diseases | 142 | 26 | Disease | disease | Inflammatory bowel disease
38405082 | @DISEASE_Inflammatory_Bowel_Diseases | Inflammatory Bowel Diseases | 170 | 3 | Disease | disease | IBD
38405082 | @GENE_CD4 | Cd4 | 656 | 3 | Gene | gene | CD4
38405082 | @GENE_CD8B1 | Cd8b1 | 669 | 7 | Gene | gene | CD8beta
38405082 | @DISEASE_Intestinal_Diseases | Intestinal Diseases | 795 | 17 | Disease | disease | intestinal damage
38405082 | @DISEASE_Inflammation | Inflammation | 849 | 23 | Disease | disease | intestinal inflammation
38405082 | @GENE_CD4 | Cd4 | 933 | 3 | Gene | gene | CD4
38405082 | @DISEASE_Inflammatory_Bowel_Diseases | Inflammatory Bowel Diseases | 980 | 26 | Disease | disease | inflammatory bowel disease
38405082 | @DISEASE_Inflammatory_Bowel_Diseases | Inflammatory Bowel Diseases | 1008 | 3 | Disease | disease | IBD
38405082 | @DISEASE_Inflammatory_Bowel_Diseases | Inflammatory Bowel Diseases | 1131 | 3 | Disease | disease | IBD
38455042 | @DISEASE_Enteritis | Enteritis | 59 | 18 | Disease | disease | necrotic enteritis
38455042 | @GENE_CD4 | CD4 | 501 | 3 | Gene | gene | CD4
38455042 | @DISEASE_Enteritis | Enteritis | 678 | 16 | Disease | disease | enteric diseases
38455042 | @DISEASE_Enteritis | Enteritis | 791 | 18 | Disease | disease | necrotic enteritis
38455042 | @DISEASE_Enteritis | Enteritis | 811 | 2 | Disease | disease | NE
38455042 | @DISEASE_Cleft_Palate | Cleft Palate | 1093 | 2 | Disease | disease | CP
38455042 | @DISEASE_Cleft_Palate | Cleft Palate | 1161 | 2 | Disease | disease | CP
38455042 | @DISEASE_Cleft_Palate | Cleft Palate | 1558 | 2 | Disease | disease | CP
38455042 | @DISEASE_Enteritis | Enteritis | 1589 | 10 | Disease | disease | NE disease
38455042 | @DISEASE_Cleft_Palate | Cleft Palate | 1708 | 2 | Disease | disease | CP
38455042 | @GENE_CD4 | Cd4 | 1813 | 3 | Gene | gene | CD4
38455042 | @GENE_CD8A | CD8A | 1817 | 3 | Gene | gene | CD8
38455042 | @GENE_CD8A | CD8A | 1886 | 8 | Gene | gene | CD8alpha
38455042 | @GENE_CD4 | CD4 | 1986 | 3 | Gene | gene | CD4
38455042 | @GENE_CD8A | CD8A | 1990 | 3 | Gene | gene | CD8
38455042 | @GENE_IL1B | IL1B | 2159 | 8 | Gene | gene | IL-1beta
38455042 | @GENE_IFNG | IFNG | 2172 | 9 | Gene | gene | IFN-gamma
38455042 | @GENE_SPP1 | SPP1 | 2187 | 11 | Gene | gene | Osteopontin
38455042 | @GENE_SPP1 | SPP1 | 2200 | 3 | Gene | gene | OPN
38455042 | @DISEASE_Enteritis | Enteritis | 2375 | 2 | Disease | disease | NE
38455042 | @DISEASE_Clostridium_Infections | Clostridium Infections | 2421 | 24 | Disease | disease | C. perfringens infection
38482010 | @GENE_TLR5 | Tlr5 | 0 | 4 | Gene | gene | TLR5
38482010 | @DISEASE_Diabetes_Mellitus_Type_1 | Diabetes Mellitus Type 1 | 65 | 19 | Disease | disease | autoimmune diabetes
38482010 | @DISEASE_Autoimmune_Diseases | Autoimmune Diseases | 139 | 18 | Disease | disease | autoimmune disease
38482010 | @DISEASE_Diabetes_Mellitus_Type_1 | Diabetes Mellitus Type 1 | 159 | 15 | Disease | disease | type 1 diabetes
38482010 | @DISEASE_Diabetes_Mellitus_Type_1 | Diabetes Mellitus Type 1 | 176 | 3 | Disease | disease | T1D
38482010 | @DISEASE_Diabetes_Mellitus_Type_1 | Diabetes Mellitus Type 1 | 315 | 4 | Disease | disease | T1D.
38482010 | @GENE_TLR5 | TLR5 | 320 | 20 | Gene | gene | Toll-like receptor 5
38482010 | @GENE_TLR5 | TLR5 | 342 | 4 | Gene | gene | TLR5
38482010 | @GENE_TLR5 | TLR5 | 501 | 4 | Gene | gene | TLR5
38482010 | @DISEASE_Obesity | Obesity | 534 | 7 | Disease | disease | obesity
38482010 | @GENE_TLR5 | Tlr5 | 628 | 4 | Gene | gene | TLR5
38482010 | @DISEASE_Diabetes_Mellitus_Type_1 | Diabetes Mellitus Type 1 | 670 | 4 | Disease | disease | T1D.
38482010 | @GENE_TLR5 | Tlr5 | 727 | 4 | Gene | gene | TLR5
38482010 | @DISEASE_Obesity | Obesity | 746 | 14 | Disease | disease | obese diabetic
38482010 | @DISEASE_Obesity | Obesity | 762 | 3 | Disease | disease | NOD
38482010 | @DISEASE_Diabetes_Mellitus_Type_1 | Diabetes Mellitus Type 1 | 799 | 3 | Disease | disease | T1D
38482010 | @GENE_TLR5 | Tlr5 | 838 | 4 | Gene | gene | TLR5
38482010 | @GENE_ITGAX | Itgax | 876 | 5 | Gene | gene | CD11c
38482010 | @GENE_ITGAE | Itgae | 1043 | 5 | Gene | gene | CD103
38482010 | @GENE_CD8A | Cd8a | 1066 | 8 | Gene | gene | CD8alpha
38482010 | @GENE_TLR5 | Tlr5 | 1209 | 4 | Gene | gene | TLR5
38482010 | @GENE_CD4 | Cd4 | 1287 | 3 | Gene | gene | CD4
38482010 | @GENE_TLR5 | Tlr5 | 1379 | 4 | Gene | gene | TLR5
38482010 | @DISEASE_Obesity | Obesity | 1394 | 3 | Disease | disease | NOD
38482010 | @DISEASE_Diabetes_Mellitus_Type_1 | Diabetes Mellitus Type 1 | 1448 | 3 | Disease | disease | T1D
38482010 | @GENE_TLR5 | Tlr5 | 1523 | 4 | Gene | gene | TLR5
38482010 | @GENE_CD4 | Cd4 | 1602 | 3 | Gene | gene | CD4
38482010 | @GENE_TLR5 | Tlr5 | 1664 | 4 | Gene | gene | TLR5
38482010 | @DISEASE_Diabetes_Mellitus_Type_1 | Diabetes Mellitus Type 1 | 1691 | 19 | Disease | disease | autoimmune diabetes
38482010 | @DISEASE_Diabetes_Mellitus_Type_1 | Diabetes Mellitus Type 1 | 1765 | 15 | Disease | disease | Type 1 diabetes
38512979 | @DISEASE_Autoimmune_Diseases | Autoimmune Diseases | 0 | 12 | Disease | disease | Autoimmunity
38512979 | @GENE_PTPN22 | PTPN22 | 60 | 6 | Gene | gene | PTPN22
38512979 | @VARIANT_p.R620W_PTPN22_human | c.1858C>T | 101 | 7 | Variant | variant | 1858C>T
38512979 | @GENE_PTPN22 | PTPN22 | 144 | 6 | Gene | gene | PTPN22
38512979 | @DISEASE_Autoimmune_Diseases | Autoimmune Diseases | 245 | 19 | Disease | disease | autoimmune diseases
38512979 | @DISEASE_Autoimmune_Diseases | Autoimmune Diseases | 336 | 12 | Disease | disease | autoimmunity
38512979 | @GENE_PTPN22 | PTPN22 | 364 | 6 | Gene | gene | PTPN22
38512979 | @DISEASE_Infections | Infections | 657 | 9 | Disease | disease | infection
38512979 | @GENE_PAEP | PAEP | 756 | 3 | Gene | gene | PEP
38512979 | @GENE_CD4 | CD4 | 821 | 3 | Gene | gene | CD4
38512979 | @GENE_CD8A | CD8A | 871 | 8 | Gene | gene | CD8alpha
38512979 | @GENE_CD4 | CD4 | 970 | 3 | Gene | gene | CD4
38512979 | @GENE_CD4 | CD4 | 1013 | 3 | Gene | gene | CD4
38512979 | @GENE_PTPN22 | PTPN22 | 1124 | 6 | Gene | gene | Ptpn22
38512979 | @DISEASE_Virus_Diseases | Virus Diseases | 1224 | 15 | Disease | disease | virus infection
38529287 | @GENE_CD4 | Cd4 | 1454 | 3 | Gene | gene | CD4
38529287 | @GENE_CD8A | Cd8a | 1464 | 8 | Gene | gene | CD8alpha
38529287 | @GENE_CD8B1 | Cd8b1 | 1479 | 7 | Gene | gene | CD8beta
38529287 | @GENE_CD247 | Cd247 | 1520 | 3 | Gene | gene | CD3
791948 | @GENE_CD8A | CD8A | 324 | 3 | Gene | gene | P32
791948 | @GENE_CD8A | CD8A | 385 | 3 | Gene | gene | P32
791948 | @CHEMICAL_Rifampin | Rifampin | 425 | 10 | Chemical | chemical | rifampicin
791948 | @GENE_CD8A | CD8A | 530 | 3 | Gene | gene | P32
833939 | @GENE_C1QBP | C1QBP | 64 | 3 | Gene | gene | P32
833939 | @GENE_C1QBP | C1QBP | 325 | 3 | Gene | gene | P32
833939 | @CHEMICAL_Sodium_Dodecyl_Sulfate | Sodium Dodecyl Sulfate | 805 | 22 | Chemical | chemical | sodium dodecyl sulfate
833939 | @GENE_C1QBP | C1QBP | 876 | 3 | Gene | gene | P32
833939 | @GENE_C1QBP | C1QBP | 1333 | 3 | Gene | gene | P32
833939 | @GENE_C1QBP | C1QBP | 1589 | 3 | Gene | gene | P32
833939 | @GENE_C1QBP | C1QBP | 1670 | 3 | Gene | gene | P32
1384663 | @DISEASE_Leukemia_Myeloid_Acute | Leukemia Myeloid Acute | 13 | 14 | Disease | disease | acute leukemia
1384663 | @DISEASE_Leukemia_Myeloid_Acute | Leukemia Myeloid Acute | 111 | 22 | Disease | disease | acute myeloid leukemia
1384663 | @DISEASE_Leukemia_Myeloid_Acute | Leukemia Myeloid Acute | 135 | 3 | Disease | disease | AML
1384663 | @DISEASE_Precursor_Cell_Lymphoblastic_Leukemia_Lymphoma | Precursor Cell Lymphoblastic Leukemia-Lymphoma | 159 | 26 | Disease | disease | acute lymphocytic leukemia
1384663 | @DISEASE_Leukemia_Myeloid_Acute | Leukemia Myeloid Acute | 277 | 3 | Disease | disease | AML
1384663 | @DISEASE_Leukemia_Myeloid_Acute | Leukemia Myeloid Acute | 505 | 3 | Disease | disease | AML
1384663 | @DISEASE_Leukemia_Myeloid_Acute | Leukemia Myeloid Acute | 543 | 14 | Disease | disease | acute leukemia
1384663 | @DISEASE_Acute_erythroleukemia | Acute erythroleukemia | 596 | 7 | Disease | disease | AML FAB
1384663 | @DISEASE_Leukemia_Myeloid_Acute | Leukemia Myeloid Acute | 637 | 3 | Disease | disease | AML
1384663 | @DISEASE_Precursor_Cell_Lymphoblastic_Leukemia_Lymphoma | Precursor Cell Lymphoblastic Leukemia-Lymphoma | 685 | 7 | Disease | disease | ALL FAB
1384663 | @DISEASE_Leukemia_Myeloid_Acute | Leukemia Myeloid Acute | 811 | 3 | Disease | disease | AML
1384663 | @DISEASE_Leukemia_Myeloid_Acute | Leukemia Myeloid Acute | 998 | 3 | Disease | disease | AML
1384663 | @DISEASE_Leukemia_Promyelocytic_Acute | Leukemia Promyelocytic Acute | 1073 | 2 | Disease | disease | M3
1384663 | @GENE_INVS | INVS | 1131 | 3 | Gene | gene | inv
1384663 | @DISEASE_Leukemia_Myeloid_Acute | Leukemia Myeloid Acute | 1506 | 3 | Disease | disease | AML
1384663 | @GENE_INVS | INVS | 1564 | 3 | Gene | gene | inv
1384663 | @DISEASE_Leukemia_Myeloid_Acute | Leukemia Myeloid Acute | 1753 | 3 | Disease | disease | AML
1384663 | @DISEASE_Leukemia_Myeloid_Acute | Leukemia Myeloid Acute | 1965 | 3 | Disease | disease | AML
1384663 | @DISEASE_Leukemia_Promyelocytic_Acute | Leukemia Promyelocytic Acute | 2024 | 2 | Disease | disease | M3
1384663 | @GENE_INVS | INVS | 2079 | 3 | Gene | gene | inv
1384663 | @DISEASE_Burkitt_Lymphoma | Burkitt Lymphoma | 2226 | 2 | Disease | disease | L3
1384663 | @DISEASE_Leukemia_Myeloid_Acute | Leukemia Myeloid Acute | 2364 | 3 | Disease | disease | AML
1384663 | @DISEASE_Leukemia_Promyelocytic_Acute | Leukemia Promyelocytic Acute | 2397 | 2 | Disease | disease | M3
1384663 | @DISEASE_Burkitt_Lymphoma | Burkitt Lymphoma | 2473 | 2 | Disease | disease | L3
3118100 | @DISEASE_Leukemia_Myeloid_Acute | Leukemia Myeloid Acute | 39 | 14 | Disease | disease | acute leukemia
3118100 | @DISEASE_Leukemia_Myeloid_Acute | Leukemia Myeloid Acute | 212 | 14 | Disease | disease | acute leukemia
3118100 | @DISEASE_Precursor_Cell_Lymphoblastic_Leukemia_Lymphoma | Precursor Cell Lymphoblastic Leukemia-Lymphoma | 406 | 28 | Disease | disease | acute lymphoblastic leukemia
3118100 | @GENE_DNTT | DNTT | 582 | 3 | Gene | gene | TdT
3118100 | @GENE_CD19 | CD19 | 600 | 4 | Gene | gene | CD19
3118100 | @GENE_MME | MME | 608 | 5 | Gene | gene | CALLA
3118100 | @GENE_MME | MME | 614 | 4 | Gene | gene | CD10
3118100 | @GENE_CD9 | CD9 | 640 | 3 | Gene | gene | CD9
3118100 | @GENE_FUT4 | FUT4 | 744 | 4 | Gene | gene | CD15
3118100 | @GENE_FUT4 | FUT4 | 823 | 4 | Gene | gene | CD15
3118100 | @GENE_DNTT | DNTT | 854 | 37 | Gene | gene | terminal deoxynucleotidyl transferase
3118100 | @DISEASE_Leukemia | Leukemia | 950 | 8 | Disease | disease | leukemia
3118100 | @DISEASE_Leukemia | Leukemia | 1159 | 16 | Disease | disease | t(4;11) leukemia
6281260 | @GENE_C1QBP | C1QBP | 225 | 3 | Gene | gene | P32
6281260 | @GENE_C1QBP | C1QBP | 936 | 3 | Gene | gene | P32
6281260 | @GENE_C1QBP | C1QBP | 1065 | 3 | Gene | gene | P32
6281260 | @CHEMICAL_Lysine | Lysine | 1083 | 6 | Chemical | chemical | lysine
6281260 | @GENE_C1QBP | C1QBP | 1136 | 3 | Gene | gene | P32
6281260 | @GENE_C1QBP | C1QBP | 1244 | 3 | Gene | gene | P32
6281260 | @CHEMICAL_Poly_T | Poly T | 1284 | 19 | Chemical | chemical | polythymidylic acid
6281260 | @CHEMICAL_Poly_I | Poly I | 1397 | 17 | Chemical | chemical | polyinosinic acid
6281260 | @GENE_C1QBP | C1QBP | 1445 | 3 | Gene | gene | P32
6281260 | @CHEMICAL_Poly_I | Poly I | 1510 | 17 | Chemical | chemical | polyinosinic acid
7768329 | @GENE_DIO1 | Dio1 | 17 | 45 | Gene | gene | type I and type III iodothyronine deiodinases
7768329 | @CHEMICAL_N_bromoacetyl_3_3'_5_triiodothyronine | N-bromoacetyl-3 3' 5-triiodothyronine | 226 | 12 | Chemical | chemical | BrAc[125I]T3
7768329 | @GENE_DIO1 | Dio1 | 276 | 45 | Gene | gene | type I and type III iodothyronine deiodinases
7768329 | @CHEMICAL_N_bromoacetyl_3_3'_5_triiodothyronine | N-bromoacetyl-3 3' 5-triiodothyronine | 486 | 12 | Chemical | chemical | BrAc[125I]T3
7768329 | @CHEMICAL_Sodium_Dodecyl_Sulfate | Sodium Dodecyl Sulfate | 515 | 3 | Chemical | chemical | SDS
7768329 | @CHEMICAL_Sodium_Dodecyl_Sulfate | Sodium Dodecyl Sulfate | 706 | 3 | Chemical | chemical | SDS
7768329 | @CHEMICAL_N_bromoacetyl_3_3'_5_triiodothyronine | N-bromoacetyl-3 3' 5-triiodothyronine | 718 | 12 | Chemical | chemical | BrAc[125I]T3
7768329 | @GENE_CDKN1B | Cdkn1b | 811 | 3 | Gene | gene | p27
7768329 | @CHEMICAL_Deoxycholic_Acid | Deoxycholic Acid | 1188 | 12 | Chemical | chemical | deoxycholate
7768329 | @CHEMICAL_Carbonates | Carbonates | 1204 | 9 | Chemical | chemical | carbonate
7768329 | @CHEMICAL_N_bromoacetyl_3_3'_5_triiodothyronine | N-bromoacetyl-3 3' 5-triiodothyronine | 1256 | 12 | Chemical | chemical | BrAc[125I]T3
7768329 | @CHEMICAL_Triiodothyronine_Reverse | Triiodothyronine Reverse | 1327 | 24 | Chemical | chemical | 3,3',5'-triiodothyronine
7768329 | @CHEMICAL_Triiodothyronine_Reverse | Triiodothyronine Reverse | 1353 | 3 | Chemical | chemical | rT3
7768329 | @CHEMICAL_Thyroxine | Thyroxine | 1543 | 9 | Chemical | chemical | thyroxine
7768329 | @CHEMICAL_Triiodothyronine | Triiodothyronine | 1561 | 2 | Chemical | chemical | T3
7768329 | @CHEMICAL_Triiodothyronine | Triiodothyronine | 1671 | 2 | Chemical | chemical | T3
8243653 | @GENE_DIO3 | Dio3 | 16 | 33 | Gene | gene | type III iodothyronine deiodinase
8243653 | @GENE_DIO3 | DIO3 | 110 | 33 | Gene | gene | type III iodothyronine deiodinase
8243653 | @CHEMICAL_Triiodothyronine | Triiodothyronine | 250 | 2 | Chemical | chemical | T3
8243653 | @CHEMICAL_N_bromoacetyl_3_3'_5_triiodothyronine | N-bromoacetyl-3 3' 5-triiodothyronine | 360 | 16 | Chemical | chemical | N-bromoacetyl-T3
8243653 | @CHEMICAL_N_bromoacetyl_3_3'_5_triiodothyronine | N-bromoacetyl-3 3' 5-triiodothyronine | 378 | 6 | Chemical | chemical | BrAcT3
8243653 | @CHEMICAL_Triiodothyronine | Triiodothyronine | 422 | 2 | Chemical | chemical | T3
8243653 | @CHEMICAL_N_bromoacetyl_3_3'_5_triiodothyronine | N-bromoacetyl-3 3' 5-triiodothyronine | 477 | 12 | Chemical | chemical | BrAc[125I]T3
8243653 | @CHEMICAL_N_bromoacetyl_3_3'_5_triiodothyronine | N-bromoacetyl-3 3' 5-triiodothyronine | 809 | 12 | Chemical | chemical | BrAc[125I]T3
9263597 | @GENE_MBP | Mbp | 0 | 20 | Gene | gene | Myelin basic protein
9263597 | @CHEMICAL_Iodine | Iodine | 93 | 6 | Chemical | chemical | iodine
9263597 | @CHEMICAL_Methimazole | Methimazole | 113 | 23 | Chemical | chemical | methylmercaptoimidazole
9263597 | @CHEMICAL_Methimazole | Methimazole | 138 | 3 | Chemical | chemical | MMI
9263597 | @CHEMICAL_Iodine | Iodine | 160 | 6 | Chemical | chemical | iodine
9263597 | @CHEMICAL_Triiodothyronine | Triiodothyronine | 220 | 16 | Chemical | chemical | triiodothyronine
9263597 | @CHEMICAL_Triiodothyronine | Triiodothyronine | 238 | 2 | Chemical | chemical | T3
9263597 | @CHEMICAL_Thyroxine | Thyroxine | 258 | 9 | Chemical | chemical | thyroxine
9263597 | @CHEMICAL_Iodine | Iodine | 393 | 6 | Chemical | chemical | iodine
9263597 | @DISEASE_Hypothyroidism | Hypothyroidism | 459 | 14 | Disease | disease | hypothyroidism
9263597 | @GENE_MBP | Mbp | 550 | 20 | Gene | gene | myelin basic protein
9263597 | @GENE_MBP | Mbp | 572 | 3 | Gene | gene | MBP
9263597 | @GENE_MBP | Mbp | 595 | 3 | Gene | gene | MBP
9263597 | @CHEMICAL_Methimazole | Methimazole | 767 | 23 | Chemical | chemical | methylmercaptoimidazole
9263597 | @CHEMICAL_Methimazole | Methimazole | 792 | 3 | Chemical | chemical | MMI
9263597 | @CHEMICAL_KS_I | KS I | 912 | 2 | Chemical | chemical | KI
9263597 | @CHEMICAL_Methimazole | Methimazole | 950 | 3 | Chemical | chemical | MMI
9263597 | @GENE_MBP | Mbp | 1026 | 3 | Gene | gene | MBP
9263597 | @CHEMICAL_Triiodothyronine | Triiodothyronine | 1172 | 16 | Chemical | chemical | triiodothyronine
9263597 | @CHEMICAL_Triiodothyronine | Triiodothyronine | 1190 | 2 | Chemical | chemical | T3
9263597 | @CHEMICAL_Methimazole | Methimazole | 1417 | 3 | Chemical | chemical | MMI
11605024 | @GENE_MYC | MYC | 121 | 5 | Gene | gene | c-myc
11605024 | @GENE_BCL2 | BCL2 | 133 | 5 | Gene | gene | bcl-2
11605024 | @GENE_TP53 | TP53 | 144 | 3 | Gene | gene | p53
11605024 | @GENE_TERC | TERC | 848 | 3 | Gene | gene | hTR
11605024 | @GENE_MYC | MYC | 869 | 5 | Gene | gene | C-myc
