2784466 | @GENE_CD8B1 | Cd8b1 | 44 | 9 | Gene | gene | CD8 beta-
33204151 | @GENE_HHLA2 | HHLA2 | 1615 | 5 | Gene | gene | HHLA2
33204151 | @GENE_CD70 | CD70 | 1648 | 4 | Gene | gene | CD70
33204151 | @GENE_CD27 | CD27 | 1653 | 4 | Gene | gene | CD27
33204151 | @DISEASE_Esophageal_Squamous_Cell_Carcinoma | Esophageal Squamous Cell Carcinoma | 1714 | 4 | Disease | disease | ESCC
35936748 | @DISEASE_Colorectal_Neoplasms | Colorectal Neoplasms | 105 | 17 | Disease | disease | Colorectal Cancer
35936748 | @DISEASE_Colorectal_Neoplasms | Colorectal Neoplasms | 167 | 17 | Disease | disease | colorectal cancer
35936748 | @DISEASE_Colorectal_Neoplasms | Colorectal Neoplasms | 186 | 3 | Disease | disease | CRC
35936748 | @DISEASE_Carcinoma_Renal_Cell | Carcinoma Renal Cell | 253 | 3 | Disease | disease | RCC
35936748 | @DISEASE_Carcinoma_Hepatocellular | Carcinoma Hepatocellular | 273 | 3 | Disease | disease | LCC
35936748 | @DISEASE_Colorectal_Neoplasms | Colorectal Neoplasms | 278 | 17 | Disease | disease | colorectal cancer
35936748 | @DISEASE_Carcinoma_Renal_Cell | Carcinoma Renal Cell | 481 | 3 | Disease | disease | RCC
35936748 | @DISEASE_Carcinoma_Hepatocellular | Carcinoma Hepatocellular | 489 | 3 | Disease | disease | LCC
35936748 | @DISEASE_Colorectal_Neoplasms | Colorectal Neoplasms | 563 | 3 | Disease | disease | CRC
35936748 | @DISEASE_Neoplasms | Neoplasms | 600 | 6 | Disease | disease | Cancer
35936748 | @DISEASE_Carcinoma_Renal_Cell | Carcinoma Renal Cell | 702 | 3 | Disease | disease | RCC
35936748 | @DISEASE_Carcinoma_Hepatocellular | Carcinoma Hepatocellular | 710 | 3 | Disease | disease | LCC
35936748 | @DISEASE_Colorectal_Neoplasms | Colorectal Neoplasms | 1063 | 3 | Disease | disease | CRC
35936748 | @DISEASE_Carcinoma_Renal_Cell | Carcinoma Renal Cell | 1128 | 3 | Disease | disease | RCC
35936748 | @DISEASE_Carcinoma_Hepatocellular | Carcinoma Hepatocellular | 1136 | 3 | Disease | disease | LCC
35936748 | @DISEASE_Carcinoma_Renal_Cell | Carcinoma Renal Cell | 1355 | 3 | Disease | disease | RCC
35936748 | @DISEASE_Carcinoma_Hepatocellular | Carcinoma Hepatocellular | 1363 | 3 | Disease | disease | LCC
35936748 | @DISEASE_Carcinoma_Renal_Cell | Carcinoma Renal Cell | 1446 | 3 | Disease | disease | RCC
35936748 | @DISEASE_Carcinoma_Hepatocellular | Carcinoma Hepatocellular | 1454 | 3 | Disease | disease | LCC
35936748 | @DISEASE_Colorectal_Neoplasms | Colorectal Neoplasms | 1592 | 3 | Disease | disease | CRC
35936748 | @DISEASE_Carcinoma_Renal_Cell | Carcinoma Renal Cell | 1665 | 3 | Disease | disease | RCC
35936748 | @DISEASE_Carcinoma_Hepatocellular | Carcinoma Hepatocellular | 1673 | 3 | Disease | disease | LCC
35936748 | @DISEASE_Carcinoma_Hepatocellular | Carcinoma Hepatocellular | 1748 | 3 | Disease | disease | LCC
35936748 | @GENE_CD4 | CD4 | 1824 | 3 | Gene | gene | CD4
35936748 | @GENE_CD8A | CD8A | 1835 | 3 | Gene | gene | CD8
35936748 | @DISEASE_Carcinoma_Renal_Cell | Carcinoma Renal Cell | 1876 | 3 | Disease | disease | RCC
35936748 | @DISEASE_Carcinoma_Renal_Cell | Carcinoma Renal Cell | 1955 | 3 | Disease | disease | RCC
35936748 | @DISEASE_Carcinoma_Hepatocellular | Carcinoma Hepatocellular | 1963 | 3 | Disease | disease | LCC
35936748 | @DISEASE_Carcinoma_Renal_Cell | Carcinoma Renal Cell | 1997 | 3 | Disease | disease | RCC
35936748 | @DISEASE_Carcinoma_Hepatocellular | Carcinoma Hepatocellular | 2025 | 3 | Disease | disease | LCC
35936748 | @GENE_CCR5 | CCR5 | 2041 | 4 | Gene | gene | CCR5
35936748 | @GENE_CD209 | CD209 | 2047 | 5 | Gene | gene | CD209
35936748 | @GENE_CD8A | CD8A | 2054 | 4 | Gene | gene | CD8A
35936748 | @GENE_HCK | HCK | 2060 | 3 | Gene | gene | HCK
35936748 | @GENE_HLA_DPB1 | HLA-DPB1 | 2065 | 8 | Gene | gene | HLA-DPB1
35936748 | @GENE_HLA_DQA1 | HLA-DQA1 | 2075 | 8 | Gene | gene | HLA-DQA1
35936748 | @GENE_HLA_DRA | HLA-DRA | 2085 | 7 | Gene | gene | HLA-DRA
35936748 | @DISEASE_Carcinoma_Hepatocellular | Carcinoma Hepatocellular | 2148 | 3 | Disease | disease | LCC
35936748 | @DISEASE_Carcinoma_Renal_Cell | Carcinoma Renal Cell | 2171 | 3 | Disease | disease | RCC
35936748 | @GENE_IL34 | IL34 | 2187 | 5 | Gene | gene | IL-34
35936748 | @GENE_PROCR | PROCR | 2197 | 5 | Gene | gene | PROCR
35936748 | @DISEASE_Carcinoma_Renal_Cell | Carcinoma Renal Cell | 2218 | 3 | Disease | disease | RCC
35936748 | @GENE_HLA_DQA1 | HLA-DQA1 | 2248 | 8 | Gene | gene | HLA-DQA1
35936748 | @DISEASE_Carcinoma_Hepatocellular | Carcinoma Hepatocellular | 2298 | 3 | Disease | disease | LCC
35936748 | @GENE_IL34 | IL34 | 2335 | 5 | Gene | gene | IL 34
35936748 | @DISEASE_Colorectal_Neoplasms | Colorectal Neoplasms | 2508 | 17 | Disease | disease | colorectal cancer
35936748 | @DISEASE_Carcinoma_Renal_Cell | Carcinoma Renal Cell | 2704 | 3 | Disease | disease | RCC
35936748 | @DISEASE_Carcinoma_Hepatocellular | Carcinoma Hepatocellular | 2712 | 3 | Disease | disease | LCC
35965624 | @GENE_ELAVL2 | ELAVL2 | 18 | 3 | Gene | gene | Hub
35965624 | @DISEASE_Lymphoma_Follicular | Lymphoma Follicular | 61 | 19 | Disease | disease | Follicular Lymphoma
35965624 | @DISEASE_Lymphoma_Follicular | Lymphoma Follicular | 82 | 19 | Disease | disease | Follicular lymphoma
35965624 | @DISEASE_Lymphoma_Follicular | Lymphoma Follicular | 103 | 2 | Disease | disease | FL
35965624 | @DISEASE_Lymphoma_Non_Hodgkin | Lymphoma Non-Hodgkin | 144 | 20 | Disease | disease | non-Hodgkin lymphoma
35965624 | @DISEASE_Lymphoma_Non_Hodgkin | Lymphoma Non-Hodgkin | 166 | 3 | Disease | disease | NHL
35965624 | @DISEASE_Lymphoma_Non_Hodgkin | Lymphoma Non-Hodgkin | 206 | 3 | Disease | disease | NHL
35965624 | @DISEASE_Lymphoma_Follicular | Lymphoma Follicular | 226 | 2 | Disease | disease | FL
35965624 | @DISEASE_Lymphoma_Follicular | Lymphoma Follicular | 475 | 2 | Disease | disease | FL
35965624 | @DISEASE_Lymphoma_Follicular | Lymphoma Follicular | 653 | 2 | Disease | disease | FL
35965624 | @DISEASE_Lymphoma_Follicular | Lymphoma Follicular | 886 | 2 | Disease | disease | FL
35965624 | @GENE_ELAVL2 | ELAVL2 | 1008 | 3 | Gene | gene | hub
35965624 | @GENE_ELAVL2 | ELAVL2 | 1236 | 3 | Gene | gene | hub
35965624 | @GENE_FN1 | FN1 | 1307 | 3 | Gene | gene | FN1
35965624 | @GENE_MMP9 | MMP9 | 1312 | 4 | Gene | gene | MMP9
35965624 | @GENE_CCL2 | CCL2 | 1318 | 4 | Gene | gene | CCL2
35965624 | @GENE_CD8A | CD8A | 1324 | 4 | Gene | gene | CD8A
35965624 | @GENE_POSTN | POSTN | 1330 | 5 | Gene | gene | POSTN
35965624 | @GENE_CCR5 | CCR5 | 1337 | 4 | Gene | gene | CCR5
35965624 | @GENE_COL3A1 | COL3A1 | 1343 | 6 | Gene | gene | COL3A1
35965624 | @GENE_CXCL12 | CXCL12 | 1351 | 6 | Gene | gene | CXCL12
35965624 | @GENE_VCAM1 | VCAM1 | 1359 | 5 | Gene | gene | VCAM1
35965624 | @GENE_COL1A2 | COL1A2 | 1366 | 6 | Gene | gene | COL1A2
35965624 | @GENE_CCL5 | CCL5 | 1374 | 4 | Gene | gene | CCL5
35965624 | @GENE_SPARC | SPARC | 1380 | 5 | Gene | gene | SPARC
35965624 | @GENE_TIMP1 | TIMP1 | 1387 | 5 | Gene | gene | TIMP1
35965624 | @GENE_CXCL9 | CXCL9 | 1394 | 5 | Gene | gene | CXCL9
35965624 | @GENE_IL18 | IL18 | 1405 | 4 | Gene | gene | IL18
35965624 | @GENE_ELAVL2 | ELAVL2 | 1458 | 3 | Gene | gene | hub
35965624 | @GENE_FN1 | FN1 | 1713 | 3 | Gene | gene | FN1
35965624 | @GENE_SPARC | SPARC | 1718 | 5 | Gene | gene | SPARC
35965624 | @GENE_POSTN | POSTN | 1725 | 5 | Gene | gene | POSTN
35965624 | @GENE_MMP9 | MMP9 | 1732 | 4 | Gene | gene | MMP9
35965624 | @GENE_VCAM1 | VCAM1 | 1742 | 5 | Gene | gene | VCAM1
35965624 | @DISEASE_Lymphoma_Follicular | Lymphoma Follicular | 1782 | 2 | Disease | disease | FL
35965624 | @DISEASE_Lymphoma_Follicular | Lymphoma Follicular | 1843 | 2 | Disease | disease | FL
35965624 | @DISEASE_Lymphoma_Follicular | Lymphoma Follicular | 1968 | 2 | Disease | disease | FL
35965624 | @DISEASE_Lymphoma_Follicular | Lymphoma Follicular | 2029 | 2 | Disease | disease | FL
36330810 | @DISEASE_Hypoxia | Hypoxia | 28 | 7 | Disease | disease | hypoxia
36330810 | @GENE_CCR5 | CCR5 | 94 | 4 | Gene | gene | CCR5
36330810 | @GENE_CD86 | CD86 | 100 | 4 | Gene | gene | CD86
36330810 | @GENE_CD8A | CD8A | 106 | 4 | Gene | gene | CD8A
36330810 | @GENE_ITGAM | ITGAM | 112 | 5 | Gene | gene | ITGAM
36330810 | @GENE_PTPRC | PTPRC | 123 | 5 | Gene | gene | PTPRC
36330810 | @DISEASE_Hypoxia | Hypoxia | 248 | 7 | Disease | disease | hypoxia
36330810 | @DISEASE_Hypoxia | Hypoxia | 733 | 7 | Disease | disease | hypoxia
36330810 | @GENE_CCR5 | CCR5 | 906 | 4 | Gene | gene | CCR5
36330810 | @GENE_CD86 | CD86 | 912 | 4 | Gene | gene | CD86
36330810 | @GENE_CD8A | CD8A | 918 | 4 | Gene | gene | CD8A
36330810 | @GENE_ITGAM | ITGAM | 924 | 5 | Gene | gene | ITGAM
36330810 | @GENE_PTPRC | PTPRC | 935 | 5 | Gene | gene | PTPRC
36330810 | @DISEASE_Hypoxia | Hypoxia | 1083 | 7 | Disease | disease | hypoxia
36330810 | @GENE_CD86 | CD86 | 1373 | 4 | Gene | gene | CD86
36330810 | @GENE_CCR5 | CCR5 | 1379 | 4 | Gene | gene | CCR5
36330810 | @GENE_ITGAM | ITGAM | 1389 | 5 | Gene | gene | ITGAM
36330810 | @GENE_PTPRC | PTPRC | 1470 | 5 | Gene | gene | PTPRC
36330810 | @CHEMICAL_Prednisone | Prednisone | 1500 | 10 | Chemical | chemical | PREDNISONE
38165703 | @GENE_CXCR4 | CXCR4 | 0 | 18 | Gene | gene | Chemokine Receptor
38165703 | @DISEASE_Geographic_Atrophy | Geographic Atrophy | 62 | 18 | Disease | disease | Geographic Atrophy
38165703 | @DISEASE_Macular_Degeneration | Macular Degeneration | 94 | 32 | Disease | disease | Age-related Macular Degeneration
38165703 | @DISEASE_Geographic_Atrophy | Geographic Atrophy | 137 | 18 | Disease | disease | Geographic atrophy
38165703 | @DISEASE_Geographic_Atrophy | Geographic Atrophy | 157 | 2 | Disease | disease | GA
38165703 | @DISEASE_Macular_Degeneration | Macular Degeneration | 174 | 32 | Disease | disease | age-related macular degeneration
38165703 | @DISEASE_Retinal_Diseases | Retinal Diseases | 224 | 28 | Disease | disease | retinal degenerative disease
38165703 | @DISEASE_Geographic_Atrophy | Geographic Atrophy | 367 | 2 | Disease | disease | GA
38165703 | @DISEASE_Muscular_Disorders_Atrophic | Muscular Disorders Atrophic | 531 | 16 | Disease | disease | atrophic lesions
38165703 | @DISEASE_Geographic_Atrophy | Geographic Atrophy | 565 | 2 | Disease | disease | GA
38165703 | @DISEASE_Geographic_Atrophy | Geographic Atrophy | 670 | 2 | Disease | disease | GA
38165703 | @DISEASE_Muscular_Disorders_Atrophic | Muscular Disorders Atrophic | 823 | 16 | Disease | disease | atrophic lesions
38165703 | @DISEASE_Geographic_Atrophy | Geographic Atrophy | 973 | 2 | Disease | disease | GA
38165703 | @GENE_CCR6 | CCR6 | 1002 | 4 | Gene | gene | CCR6
38165703 | @GENE_CD8A | CD8A | 1010 | 3 | Gene | gene | CD8
38165703 | @GENE_CCR6 | CCR6 | 1083 | 4 | Gene | gene | CCR6
38165703 | @GENE_CD4 | CD4 | 1091 | 3 | Gene | gene | CD4
38165703 | @DISEASE_Geographic_Atrophy | Geographic Atrophy | 1135 | 2 | Disease | disease | GA
38165703 | @GENE_CCR6 | CCR6 | 1238 | 4 | Gene | gene | CCR6
38165703 | @DISEASE_Geographic_Atrophy | Geographic Atrophy | 1279 | 2 | Disease | disease | GA
38165703 | @DISEASE_Geographic_Atrophy | Geographic Atrophy | 1302 | 2 | Disease | disease | GA
38165703 | @GENE_CCR5 | CCR5 | 1350 | 4 | Gene | gene | CCR5
38165703 | @GENE_CD4 | CD4 | 1358 | 3 | Gene | gene | CD4
38165703 | @GENE_CD8A | CD8A | 1367 | 3 | Gene | gene | CD8
38165703 | @GENE_ARMS2 | ARMS2 | 1443 | 5 | Gene | gene | ARMS2
38165703 | @GENE_CCR5 | CCR5 | 1503 | 4 | Gene | gene | CCR5
38165703 | @GENE_CD8A | CD8A | 1511 | 3 | Gene | gene | CD8
38165703 | @DISEASE_Geographic_Atrophy | Geographic Atrophy | 1702 | 2 | Disease | disease | GA
38165703 | @GENE_CCR6 | CCR6 | 1714 | 4 | Gene | gene | CCR6
38165703 | @DISEASE_Geographic_Atrophy | Geographic Atrophy | 1740 | 2 | Disease | disease | GA
38168677 | @GENE_CD8A | CD8A | 20 | 3 | Gene | gene | CD8
38168677 | @GENE_IFNAR1 | Ifnar1 | 78 | 6 | Gene | gene | Ifnar1
38168677 | @DISEASE_Zika_Virus_Infection | Zika Virus Infection | 94 | 27 | Disease | disease | Zika virus (ZIKV) infection
38168677 | @DISEASE_Central_Nervous_System_Diseases | Central Nervous System Diseases | 129 | 26 | Disease | disease | neurological complications
38168677 | @DISEASE_Infertility_Male | Infertility Male | 160 | 16 | Disease | disease | male infertility
38168677 | @GENE_IFNAR1 | Ifnar1 | 429 | 6 | Gene | gene | Ifnar1
38168677 | @GENE_CD8A | CD8A | 553 | 3 | Gene | gene | CD8
38168677 | @GENE_CD8A | CD8A | 745 | 3 | Gene | gene | CD8
38168677 | @GENE_TRAV9N_3 | Trav9n-3 | 968 | 8 | Gene | gene | TRAV9N-3
38168677 | @GENE_H2_AB1 | H2-Ab1 | 1028 | 9 | Gene | gene | alphabeta
38168677 | @DISEASE_Infections | Infections | 1078 | 9 | Disease | disease | infection
38168677 | @GENE_CCR2 | Ccr2 | 1119 | 4 | Gene | gene | Ccr2
38168677 | @GENE_CCR5 | Ccr5 | 1128 | 4 | Gene | gene | Ccr5
38168677 | @GENE_CD8A | CD8A | 1186 | 3 | Gene | gene | CD8
38168677 | @GENE_CD8A | CD8A | 1285 | 3 | Gene | gene | CD8
38168677 | @DISEASE_Infections | Infections | 1304 | 9 | Disease | disease | infection
38168677 | @GENE_CD8A | CD8A | 1379 | 3 | Gene | gene | CD8
38168677 | @DISEASE_Zika_Virus_Infection | Zika Virus Infection | 1430 | 14 | Disease | disease | ZIKV infection
38168677 | @DISEASE_Inflammation | Inflammation | 1578 | 12 | Disease | disease | inflammation
38168677 | @DISEASE_Zika_Virus_Infection | Zika Virus Infection | 1597 | 27 | Disease | disease | Zika virus (ZIKV) infection
38168677 | @GENE_CD8A | CD8A | 1642 | 3 | Gene | gene | CD8
38168677 | @GENE_CD8A | CD8A | 1675 | 3 | Gene | gene | CD8
38168677 | @DISEASE_Zika_Virus_Infection | Zika Virus Infection | 1928 | 14 | Disease | disease | ZIKV infection
38168677 | @GENE_TRAV9N_3 | Trav9n-3 | 2029 | 8 | Gene | gene | TRAV9N-3
38168677 | @GENE_CCR2 | CCR2 | 2098 | 4 | Gene | gene | Ccr2
38168677 | @GENE_CCR5 | CCR5 | 2107 | 4 | Gene | gene | Ccr5
38168677 | @GENE_CD8A | CD8A | 2176 | 3 | Gene | gene | CD8
38168677 | @GENE_CD8A | CD8A | 2279 | 3 | Gene | gene | CD8
38168677 | @DISEASE_Infections | Infections | 2302 | 9 | Disease | disease | infection
38168677 | @GENE_CD8A | CD8A | 2431 | 3 | Gene | gene | CD8
38237887 | @GENE_CCL5 | CCL5 | 26 | 4 | Gene | gene | CCL5
38237887 | @GENE_CCR5 | CCR5 | 31 | 4 | Gene | gene | CCR5
38237887 | @DISEASE_Neoplasms | Neoplasms | 56 | 5 | Disease | disease | tumor
38237887 | @DISEASE_Neoplasm_Metastasis | Neoplasm Metastasis | 73 | 10 | Disease | disease | metastasis
38237887 | @DISEASE_Triple_Negative_Breast_Neoplasms | Triple Negative Breast Neoplasms | 87 | 29 | Disease | disease | triple-negative breast cancer
38237887 | @GENE_CCR5 | CCR5 | 120 | 4 | Gene | gene | CCR5
38237887 | @GENE_YAP1 | YAP1 | 125 | 4 | Gene | gene | YAP1
38237887 | @DISEASE_Triple_Negative_Breast_Neoplasms | Triple Negative Breast Neoplasms | 142 | 29 | Disease | disease | Triple-negative breast cancer
38237887 | @DISEASE_Triple_Negative_Breast_Neoplasms | Triple Negative Breast Neoplasms | 173 | 4 | Disease | disease | TNBC
38237887 | @DISEASE_Breast_Neoplasms | Breast Neoplasms | 213 | 13 | Disease | disease | breast cancer
38237887 | @DISEASE_Breast_Neoplasms | Breast Neoplasms | 228 | 2 | Disease | disease | BC
38237887 | @GENE_CCL5 | CCL5 | 316 | 4 | Gene | gene | CCL5
38237887 | @GENE_CCR5 | CCR5 | 321 | 4 | Gene | gene | CCR5
38237887 | @DISEASE_Triple_Negative_Breast_Neoplasms | Triple Negative Breast Neoplasms | 371 | 4 | Disease | disease | TNBC
38237887 | @CHEMICAL_Verteporfin | Verteporfin | 574 | 11 | Chemical | chemical | Verteporfin
38237887 | @GENE_CCR5 | CCR5 | 658 | 4 | Gene | gene | CCR5
38237887 | @CHEMICAL_Maraviroc | Maraviroc | 674 | 9 | Chemical | chemical | maraviroc
38237887 | @CHEMICAL_Verteporfin | Verteporfin | 715 | 11 | Chemical | chemical | verteporfin
38237887 | @DISEASE_Triple_Negative_Breast_Neoplasms | Triple Negative Breast Neoplasms | 766 | 10 | Disease | disease | TNBC tumor
38237887 | @DISEASE_Neoplasm_Metastasis | Neoplasm Metastasis | 837 | 15 | Disease | disease | lung metastasis
38237887 | @GENE_CCR5 | CCR5 | 956 | 4 | Gene | gene | CCR5
38237887 | @GENE_YAP1 | YAP1 | 1028 | 4 | Gene | gene | YAP1
38237887 | @GENE_YAP1 | YAP1 | 1046 | 4 | Gene | gene | YAP1
38237887 | @GENE_HIF1A | HIF1A | 1069 | 10 | Gene | gene | HIF-1alpha
38237887 | @GENE_CD8A | CD8A | 1130 | 3 | Gene | gene | CD8
38237887 | @GENE_CXCL16 | CXCL16 | 1183 | 6 | Gene | gene | CXCL16
38237887 | @GENE_CXCL8 | CXCL8 | 1194 | 5 | Gene | gene | CXCL8
38237887 | @GENE_CCR5 | CCR5 | 1250 | 4 | Gene | gene | CCR5
38237887 | @GENE_YAP1 | YAP1 | 1255 | 4 | Gene | gene | YAP1
38237887 | @DISEASE_Neoplasm_Metastasis | Neoplasm Metastasis | 1298 | 10 | Disease | disease | metastasis
38237887 | @GENE_CTNNB1 | CTNNB1 | 1323 | 12 | Gene | gene | beta-catenin
38237887 | @GENE_ZEB1 | ZEB1 | 1401 | 4 | Gene | gene | ZEB1
38237887 | @GENE_ZEB2 | ZEB2 | 1410 | 4 | Gene | gene | ZEB2
38237887 | @GENE_CCR5 | CCR5 | 1474 | 4 | Gene | gene | CCR5
38237887 | @GENE_YAP1 | YAP1 | 1483 | 4 | Gene | gene | YAP1
38237887 | @DISEASE_Breast_Neoplasms | Breast Neoplasms | 1516 | 2 | Disease | disease | BC
38237887 | @DISEASE_Triple_Negative_Breast_Neoplasms | Triple Negative Breast Neoplasms | 1529 | 4 | Disease | disease | TNBC
38237887 | @DISEASE_Neoplasms | Neoplasms | 1597 | 6 | Disease | disease | cancer
38237887 | @GENE_CCL5 | CCL5 | 1701 | 4 | Gene | gene | CCL5
38237887 | @GENE_CCR5 | CCR5 | 1706 | 4 | Gene | gene | CCR5
38237887 | @CHEMICAL_Verteporfin | Verteporfin | 1729 | 11 | Chemical | chemical | Verteporfin
38237887 | @DISEASE_Neoplasms | Neoplasms | 1865 | 18 | Disease | disease | malignant diseases
38237887 | @GENE_CCR5 | CCR5 | 1912 | 4 | Gene | gene | CCR5
38237887 | @GENE_YAP1 | YAP1 | 1921 | 4 | Gene | gene | YAP1
38299866 | @GENE_CCR5 | CCR5 | 107 | 4 | Gene | gene | CCR5
38299866 | @DISEASE_Infections | Infections | 390 | 9 | Disease | disease | infection
38299866 | @DISEASE_Gastrointestinal_Diseases | Gastrointestinal Diseases | 803 | 23 | Disease | disease | gastrointestinal damage
38299866 | @DISEASE_Viremia | Viremia | 1052 | 7 | Disease | disease | viremia
38299866 | @GENE_CD4 | CD4 | 1109 | 3 | Gene | gene | CD4
38299866 | @GENE_CD4 | CD4 | 1123 | 3 | Gene | gene | CD4
38299866 | @DISEASE_Wasting_Syndrome | Wasting Syndrome | 1179 | 7 | Disease | disease | wasting
38299866 | @DISEASE_Infections | Infections | 1240 | 9 | Disease | disease | infection
38299866 | @DISEASE_Infections | Infections | 1357 | 9 | Disease | disease | infection
38299866 | @GENE_TNF | TNF | 1392 | 8 | Gene | gene | TNFalpha
38299866 | @GENE_CCL4L1 | CCL4L1 | 1407 | 8 | Gene | gene | MIP1beta
38299866 | @GENE_CD4 | CD4 | 1416 | 3 | Gene | gene | CD4
38299866 | @GENE_IFNG | IFNG | 1435 | 9 | Gene | gene | IFN-gamma
38299866 | @GENE_CD4 | CD4 | 1445 | 3 | Gene | gene | CD4
38299866 | @DISEASE_Infections | Infections | 1812 | 9 | Disease | disease | infection
38299866 | @GENE_CCL2 | CCL2 | 1840 | 34 | Gene | gene | monocyte chemoattractant protein-1
38299866 | @GENE_IL15 | IL15 | 1876 | 14 | Gene | gene | interleukin-15
38299866 | @DISEASE_HIV_Infections | HIV Infections | 2153 | 13 | Disease | disease | HIV infection
38299866 | @DISEASE_Infections | Infections | 2362 | 9 | Disease | disease | infection
38327056 | @GENE_CCR5 | Ccr5 | 1166 | 4 | Gene | gene | CCR5
38327056 | @GENE_CCL3 | Ccl3 | 1377 | 4 | Gene | gene | CCL3
38329228 | @GENE_CCR5 | CCR5 | 7 | 4 | Gene | gene | CCR5
38329228 | @GENE_CD4 | CD4 | 23 | 3 | Gene | gene | CD4
38329228 | @GENE_CCR5 | CCR5 | 137 | 4 | Gene | gene | CCR5
38329228 | @DISEASE_HIV_Infections | HIV Infections | 205 | 15 | Disease | disease | HIV-1 infection
38329228 | @GENE_CCR5 | CCR5 | 222 | 4 | Gene | gene | CCR5
38329228 | @GENE_CD4 | CD4 | 238 | 3 | Gene | gene | CD4
38329228 | @DISEASE_HIV_Infections | HIV Infections | 285 | 15 | Disease | disease | HIV-1 infection
38329228 | @GENE_CCR5 | CCR5 | 478 | 4 | Gene | gene | CCR5
38329228 | @GENE_CD4 | CD4 | 521 | 3 | Gene | gene | CD4
38329228 | @GENE_CD8A | CD8A | 531 | 3 | Gene | gene | CD8
38329228 | @GENE_CCR5 | CCR5 | 575 | 4 | Gene | gene | CCR5
38329228 | @GENE_ICOS | ICOS | 581 | 4 | Gene | gene | ICOS
38329228 | @GENE_TIGIT | TIGIT | 621 | 5 | Gene | gene | TIGIT
38329228 | @GENE_PDCD1 | PDCD1 | 631 | 4 | Gene | gene | PD-1
38329228 | @GENE_CCR5 | CCR5 | 949 | 4 | Gene | gene | CCR5
38329228 | @GENE_CD4 | CD4 | 965 | 3 | Gene | gene | CD4
38329228 | @GENE_CD8A | CD8A | 975 | 3 | Gene | gene | CD8
38329228 | @GENE_CCR5 | CCR5 | 1015 | 4 | Gene | gene | CCR5
38329228 | @GENE_ICOS | ICOS | 1021 | 4 | Gene | gene | ICOS
38329228 | @GENE_TIGIT | TIGIT | 1030 | 5 | Gene | gene | TIGIT
38329228 | @GENE_CD8A | CD8A | 1047 | 3 | Gene | gene | CD8
38329228 | @GENE_CCR5 | CCR5 | 1140 | 4 | Gene | gene | CCR5
38329228 | @GENE_CD4 | CD4 | 1156 | 3 | Gene | gene | CD4
38329228 | @GENE_CD8A | CD8A | 1166 | 3 | Gene | gene | CD8
38329228 | @GENE_CCR5 | CCR5 | 1206 | 4 | Gene | gene | CCR5
38329228 | @GENE_TIGIT | TIGIT | 1212 | 5 | Gene | gene | TIGIT
38329228 | @GENE_PDCD1 | PDCD1 | 1223 | 4 | Gene | gene | PD-1
38329228 | @GENE_CD4 | CD4 | 1239 | 3 | Gene | gene | CD4
38329228 | @GENE_CD8A | CD8A | 1249 | 3 | Gene | gene | CD8
38329228 | @GENE_CD8A | CD8A | 1314 | 3 | Gene | gene | CD8
38329228 | @GENE_CCR5 | CCR5 | 1329 | 4 | Gene | gene | CCR5
38329228 | @GENE_CD4 | CD4 | 1354 | 3 | Gene | gene | CD4
38329228 | @GENE_CD4 | CD4 | 1464 | 3 | Gene | gene | CD4
38329228 | @GENE_CCR5 | CCR5 | 1522 | 4 | Gene | gene | CCR5
38329228 | @DISEASE_Infections | Infections | 1598 | 9 | Disease | disease | infection
38329228 | @GENE_CCR5 | CCR5 | 1644 | 4 | Gene | gene | CCR5
38329228 | @GENE_CD4 | CD4 | 1771 | 3 | Gene | gene | CD4
38329228 | @GENE_CCR5 | CCR5 | 1784 | 4 | Gene | gene | CCR5
38335302 | @DISEASE_Neoplasms | Neoplasms | 10 | 5 | Disease | disease | Tumor
38335302 | @GENE_ENTPD1 | ENTPD1 | 29 | 4 | Gene | gene | CD39
38335302 | @GENE_ITGAE | ITGAE | 34 | 5 | Gene | gene | CD103
38335302 | @GENE_CD8A | CD8A | 41 | 3 | Gene | gene | CD8
38335302 | @DISEASE_Pancreatic_Neoplasms | Pancreatic Neoplasms | 103 | 17 | Disease | disease | Pancreatic Cancer
38335302 | @DISEASE_Carcinoma_Pancreatic_Ductal | Carcinoma Pancreatic Ductal | 125 | 32 | Disease | disease | pancreatic ductal adenocarcinoma
38335302 | @GENE_CD8A | CD8A | 179 | 3 | Gene | gene | CD8
38335302 | @DISEASE_Neoplasms | Neoplasms | 203 | 5 | Disease | disease | tumor
38335302 | @DISEASE_Neoplasms | Neoplasms | 302 | 5 | Disease | disease | tumor
38335302 | @DISEASE_Neoplasms | Neoplasms | 384 | 5 | Disease | disease | tumor
38335302 | @DISEASE_Pancreatic_Neoplasms | Pancreatic Neoplasms | 448 | 17 | Disease | disease | pancreatic tumors
38335302 | @GENE_CD8A | CD8A | 514 | 3 | Gene | gene | CD8
38335302 | @GENE_ENTPD1 | ENTPD1 | 553 | 4 | Gene | gene | CD39
38335302 | @GENE_ITGAE | ITGAE | 562 | 5 | Gene | gene | CD103
