2840678 | @GENE_CXCR4 | CXCR4 | 150 | 5 | Gene | gene | LCR-1
30157418 | @GENE_KPNA4 | Kpna4 | 379 | 5 | Gene | gene | KPNA4
30157418 | @GENE_MECP2 | Mecp2 | 431 | 5 | Gene | gene | MeCP2
30157418 | @GENE_MECP2 | Mecp2 | 593 | 5 | Gene | gene | MeCP2
30157418 | @DISEASE_Rett_Syndrome | Rett Syndrome | 747 | 3 | Disease | disease | RTT
30157418 | @GENE_MECP2 | Mecp2 | 807 | 5 | Gene | gene | MeCP2
30157418 | @GENE_MECP2 | Mecp2 | 902 | 5 | Gene | gene | MeCP2
30177573 | @GENE_H3C3 | H3C3 | 235 | 4 | Gene | gene | H3.1
30177573 | @GENE_H3C3 | H3C3 | 407 | 4 | Gene | gene | H3.1
30177573 | @GENE_IPO4 | IPO4 | 548 | 4 | Gene | gene | IPO4
30177573 | @GENE_NASP | NASP | 594 | 4 | Gene | gene | NASP
30177573 | @GENE_ASF1A | ASF1A | 600 | 5 | Gene | gene | ASF1a
30177573 | @GENE_RBBP7 | RBBP7 | 607 | 6 | Gene | gene | RbAp46
30177573 | @GENE_RBBP7 | RBBP7 | 615 | 5 | Gene | gene | RBBP7
30177573 | @GENE_HAT1 | HAT1 | 625 | 4 | Gene | gene | HAT1
30177573 | @GENE_IPO4 | IPO4 | 778 | 4 | Gene | gene | IPO4
30177573 | @GENE_NASP | NASP | 995 | 4 | Gene | gene | NASP
30496303 | @GENE_MX2 | MX2 | 84 | 3 | Gene | gene | MX2
30496303 | @GENE_MX2 | MX2 | 151 | 3 | Gene | gene | MX2
30496303 | @GENE_MX2 | MX2 | 155 | 3 | Gene | gene | MXB
30496303 | @DISEASE_HTLV_I_Infections | HTLV-I Infections | 246 | 16 | Disease | disease | HIV-1) infection
30496303 | @GENE_MX2 | MX2 | 329 | 3 | Gene | gene | MX2
30496303 | @GENE_MX2 | MX2 | 439 | 3 | Gene | gene | MX2
30496303 | @GENE_MX2 | MX2 | 444 | 5 | Gene | gene | N-MX2
30496303 | @GENE_MX2 | MX2 | 633 | 5 | Gene | gene | N-MX2
30496303 | @GENE_MX2 | MX2 | 964 | 5 | Gene | gene | N-MX2
30496303 | @GENE_CD4 | CD4 | 1091 | 3 | Gene | gene | CD4
30496303 | @GENE_MX2 | MX2 | 1210 | 3 | Gene | gene | MX2
30496303 | @GENE_RGPD2 | RGPD2 | 1320 | 11 | Gene | gene | nucleoporin
30496303 | @GENE_NUP214 | NUP214 | 1332 | 6 | Gene | gene | NUP214
30496303 | @GENE_TNPO1 | TNPO1 | 1378 | 5 | Gene | gene | TNPO1
30496303 | @GENE_MX2 | MX2 | 1421 | 3 | Gene | gene | MX2
30496303 | @GENE_MX2 | MX2 | 1644 | 3 | Gene | gene | MX2
30496303 | @GENE_MX2 | MX2 | 1814 | 3 | Gene | gene | MX2
30496303 | @GENE_MX2 | MX2 | 1853 | 3 | Gene | gene | MX2
31533951 | @GENE_KPNA1 | Kpna1 | 111 | 16 | Gene | gene | Importin Alpha 5
31533951 | @CHEMICAL_Lipopolysaccharides | Lipopolysaccharides | 159 | 3 | Chemical | chemical | LPS
31533951 | @DISEASE_Sepsis | Sepsis | 246 | 6 | Disease | disease | sepsis
31533951 | @GENE_KPNA1 | Kpna1 | 370 | 15 | Gene | gene | importin alpha5
31533951 | @GENE_KPNA1 | Kpna1 | 574 | 15 | Gene | gene | importin alpha5
31533951 | @DISEASE_Death | Death | 649 | 5 | Disease | disease | death
31533951 | @CHEMICAL_Lipopolysaccharides | Lipopolysaccharides | 685 | 3 | Chemical | chemical | LPS
31533951 | @DISEASE_Inflammation | Inflammation | 714 | 12 | Disease | disease | inflammatory
31533951 | @DISEASE_Liver_Failure | Liver Failure | 738 | 5 | Disease | disease | liver
31533951 | @CHEMICAL_Glycogen | Glycogen | 744 | 8 | Chemical | chemical | glycogen
31533951 | @DISEASE_Vascular_System_Injuries | Vascular System Injuries | 764 | 18 | Disease | disease | endothelial injury
31533951 | @CHEMICAL_Lipopolysaccharides | Lipopolysaccharides | 832 | 3 | Chemical | chemical | LPS
31533951 | @CHEMICAL_Lipopolysaccharides | Lipopolysaccharides | 910 | 3 | Chemical | chemical | LPS
31533951 | @DISEASE_Death | Death | 921 | 5 | Disease | disease | death
31533951 | @DISEASE_Hemorrhage | Hemorrhage | 957 | 20 | Disease | disease | hemorrhagic necrosis
31533951 | @DISEASE_Liver_Failure | Liver Failure | 985 | 5 | Disease | disease | liver
31533951 | @GENE_KPNA1 | Kpna1 | 1015 | 15 | Gene | gene | importin alpha5
32752944 | @DISEASE_COVID_19 | COVID-19 | 98 | 8 | Disease | disease | COVID-19
32752944 | @DISEASE_COVID_19 | COVID-19 | 143 | 25 | Disease | disease | new coronavirus infection
32752944 | @DISEASE_COVID_19 | COVID-19 | 248 | 8 | Disease | disease | COVID-19
32752944 | @DISEASE_COVID_19 | COVID-19 | 375 | 18 | Disease | disease | COVID-19 infection
32752944 | @DISEASE_Death | Death | 406 | 6 | Disease | disease | deaths
32752944 | @DISEASE_COVID_19 | COVID-19 | 558 | 8 | Disease | disease | COVID-19
32752944 | @CHEMICAL_Hydroxychloroquine | Hydroxychloroquine | 616 | 18 | Chemical | chemical | hydroxychloroquine
32752944 | @CHEMICAL_Azithromycin | Azithromycin | 639 | 12 | Chemical | chemical | azithromycin
32752944 | @CHEMICAL_Ivermectin | Ivermectin | 671 | 10 | Chemical | chemical | ivermectin
32752944 | @DISEASE_COVID_19 | COVID-19 | 791 | 8 | Disease | disease | COVID-19
32752944 | @CHEMICAL_Hydroxychloroquine | Hydroxychloroquine | 801 | 18 | Chemical | chemical | Hydroxychloroquine
32752944 | @CHEMICAL_Ivermectin | Ivermectin | 824 | 10 | Chemical | chemical | ivermectin
32752944 | @GENE_IMPA1 | IMPA1 | 934 | 14 | Gene | gene | IMPalpha/beta1
32752944 | @CHEMICAL_Hydroxychloroquine | Hydroxychloroquine | 1211 | 18 | Chemical | chemical | hydroxychloroquine
32752944 | @CHEMICAL_Ivermectin | Ivermectin | 1231 | 10 | Chemical | chemical | ivermectin
32752944 | @CHEMICAL_Azithromycin | Azithromycin | 1243 | 12 | Chemical | chemical | azithromycin
32752944 | @CHEMICAL_favipiravir | favipiravir | 1257 | 11 | Chemical | chemical | favipiravir
32752944 | @CHEMICAL_remdesivir | remdesivir | 1270 | 10 | Chemical | chemical | remdesivir
32752944 | @CHEMICAL_umifenovir | umifenovir | 1282 | 10 | Chemical | chemical | umifenovir
32752944 | @CHEMICAL_Teicoplanin | Teicoplanin | 1294 | 11 | Chemical | chemical | teicoplanin
32752944 | @CHEMICAL_nitazoxanide | nitazoxanide | 1307 | 12 | Chemical | chemical | nitazoxanide
32752944 | @CHEMICAL_Doxycycline | Doxycycline | 1321 | 11 | Chemical | chemical | doxycycline
32752944 | @CHEMICAL_Dexamethasone | Dexamethasone | 1338 | 13 | Chemical | chemical | dexamethasone
32752944 | @DISEASE_COVID_19 | COVID-19 | 1529 | 16 | Disease | disease | COVID-19 disease
32891630 | @CHEMICAL_Ivermectin | Ivermectin | 138 | 10 | Chemical | chemical | Ivermectin
32891630 | @DISEASE_COVID_19 | COVID-19 | 153 | 8 | Disease | disease | COVID-19
32891630 | @GENE_IMPA1 | IMPA1 | 204 | 14 | Gene | gene | IMPalpha/beta1
32891630 | @CHEMICAL_Ivermectin | Ivermectin | 314 | 10 | Chemical | chemical | Ivermectin
32891630 | @GENE_KPNA1 | KPNA1 | 389 | 14 | Gene | gene | importin-alpha
32891630 | @GENE_IMPA1 | IMPA1 | 405 | 8 | Gene | gene | IMPalpha
32891630 | @GENE_IMPA1 | IMPA1 | 465 | 14 | Gene | gene | IMPalpha/beta1
32891630 | @CHEMICAL_Ivermectin | Ivermectin | 554 | 10 | Chemical | chemical | ivermectin
32891630 | @CHEMICAL_Ivermectin | Ivermectin | 691 | 10 | Chemical | chemical | ivermectin
32891630 | @CHEMICAL_Ivermectin | Ivermectin | 780 | 10 | Chemical | chemical | ivermectin
32891630 | @CHEMICAL_Ivermectin | Ivermectin | 980 | 10 | Chemical | chemical | ivermectin
32891630 | @CHEMICAL_Ivermectin | Ivermectin | 1096 | 10 | Chemical | chemical | ivermectin
32891630 | @CHEMICAL_Ivermectin | Ivermectin | 1158 | 10 | Chemical | chemical | ivermectin
32891630 | @CHEMICAL_Ivermectin | Ivermectin | 1287 | 10 | Chemical | chemical | ivermectin
32891630 | @CHEMICAL_Ivermectin | Ivermectin | 1346 | 10 | Chemical | chemical | ivermectin
33100902 | @CHEMICAL_mica | mica | 0 | 4 | Chemical | chemical | Mica
33100902 | @CHEMICAL_Trinitrobenzenesulfonic_Acid | Trinitrobenzenesulfonic Acid | 19 | 4 | Chemical | chemical | TNBS
33100902 | @DISEASE_Colitis | Colitis | 32 | 7 | Disease | disease | Colitis
33100902 | @GENE_AGT | Agt | 60 | 14 | Gene | gene | Angiotensin II
33100902 | @GENE_IL17A | Il17a | 79 | 6 | Gene | gene | IL-17A
33100902 | @GENE_ACE2 | Ace2 | 101 | 31 | Gene | gene | Angiotensin-Converting Enzyme 2
33100902 | @GENE_IL10 | Il10 | 155 | 5 | Gene | gene | IL-10
33100902 | @CHEMICAL_mica | mica | 202 | 4 | Chemical | chemical | mica
33100902 | @CHEMICAL_Trinitrobenzenesulfonic_Acid | Trinitrobenzenesulfonic Acid | 256 | 4 | Chemical | chemical | TNBS
33100902 | @DISEASE_Colitis | Colitis | 271 | 7 | Disease | disease | colitis
33100902 | @CHEMICAL_Trinitrobenzenesulfonic_Acid | Trinitrobenzenesulfonic Acid | 385 | 4 | Chemical | chemical | TNBS
33100902 | @CHEMICAL_mica | mica | 405 | 4 | Chemical | chemical | mica
33100902 | @DISEASE_Colitis | Colitis | 478 | 7 | Disease | disease | colitis
33100902 | @CHEMICAL_Trinitrobenzenesulfonic_Acid | Trinitrobenzenesulfonic Acid | 501 | 4 | Chemical | chemical | TNBS
33100902 | @CHEMICAL_Trinitrobenzenesulfonic_Acid | Trinitrobenzenesulfonic Acid | 527 | 4 | Chemical | chemical | TNBS
33100902 | @CHEMICAL_mica | mica | 546 | 4 | Chemical | chemical | mica
33100902 | @CHEMICAL_mica | mica | 578 | 4 | Chemical | chemical | mica
33100902 | @CHEMICAL_mica | mica | 606 | 4 | Chemical | chemical | mica
33100902 | @CHEMICAL_Trinitrobenzenesulfonic_Acid | Trinitrobenzenesulfonic Acid | 647 | 4 | Chemical | chemical | TNBS
33100902 | @CHEMICAL_Trinitrobenzenesulfonic_Acid | Trinitrobenzenesulfonic Acid | 687 | 4 | Chemical | chemical | TNBS
33100902 | @GENE_AGT | Agt | 865 | 14 | Gene | gene | angiotensin II
33100902 | @GENE_AGT | Agt | 881 | 6 | Gene | gene | Ang II
33100902 | @GENE_ACE2 | Ace2 | 890 | 31 | Gene | gene | angiotensin-converting enzyme 2
33100902 | @GENE_ACE2 | Ace2 | 923 | 4 | Gene | gene | ACE2
33100902 | @GENE_IL17A | Il17a | 959 | 6 | Gene | gene | IL-17A
33100902 | @GENE_IL10 | Il10 | 971 | 5 | Gene | gene | IL-10
33100902 | @CHEMICAL_Trinitrobenzenesulfonic_Acid | Trinitrobenzenesulfonic Acid | 1111 | 4 | Chemical | chemical | TNBS
33100902 | @CHEMICAL_mica | mica | 1160 | 4 | Chemical | chemical | mica
33100902 | @CHEMICAL_Trinitrobenzenesulfonic_Acid | Trinitrobenzenesulfonic Acid | 1273 | 4 | Chemical | chemical | TNBS
33100902 | @GENE_AGT | Agt | 1346 | 6 | Gene | gene | Ang II
33100902 | @GENE_ACE2 | Ace2 | 1354 | 4 | Gene | gene | ACE2
33100902 | @GENE_IL17A | Il17a | 1371 | 6 | Gene | gene | IL-17A
33100902 | @GENE_IL10 | Il10 | 1383 | 5 | Gene | gene | IL-10
33100902 | @CHEMICAL_Trinitrobenzenesulfonic_Acid | Trinitrobenzenesulfonic Acid | 1396 | 4 | Chemical | chemical | TNBS
33100902 | @CHEMICAL_Trinitrobenzenesulfonic_Acid | Trinitrobenzenesulfonic Acid | 1472 | 4 | Chemical | chemical | TNBS
33100902 | @GENE_ACE2 | Ace2 | 1484 | 4 | Gene | gene | ACE2
33100902 | @GENE_IL10 | Il10 | 1505 | 5 | Gene | gene | IL-10
33100902 | @CHEMICAL_mica | mica | 1518 | 4 | Chemical | chemical | mica
33100902 | @GENE_AGT | Agt | 1546 | 6 | Gene | gene | Ang II
33100902 | @GENE_IL17A | Il17a | 1557 | 6 | Gene | gene | IL-17A
33100902 | @CHEMICAL_mica | mica | 1602 | 4 | Chemical | chemical | Mica
33100902 | @CHEMICAL_Trinitrobenzenesulfonic_Acid | Trinitrobenzenesulfonic Acid | 1621 | 4 | Chemical | chemical | TNBS
33100902 | @DISEASE_Colitis | Colitis | 1634 | 7 | Disease | disease | colitis
33100902 | @DISEASE_Inflammation | Inflammation | 1668 | 12 | Disease | disease | inflammation
33100902 | @GENE_AGT | Agt | 1701 | 6 | Gene | gene | Ang II
33100902 | @GENE_IL17A | Il17a | 1712 | 6 | Gene | gene | IL-17A
33100902 | @GENE_ACE2 | Ace2 | 1733 | 4 | Gene | gene | ACE2
33100902 | @GENE_IL10 | Il10 | 1739 | 5 | Gene | gene | IL-10
33330844 | @DISEASE_COVID_19 | COVID-19 | 79 | 8 | Disease | disease | COVID-19
33330844 | @DISEASE_COVID_19 | COVID-19 | 126 | 8 | Disease | disease | COVID-19
33330844 | @CHEMICAL_Ivermectin | Ivermectin | 367 | 10 | Chemical | chemical | ivermectin
33330844 | @DISEASE_Yellow_Fever | Yellow Fever | 471 | 18 | Disease | disease | Yellow Fever Virus
33330844 | @CHEMICAL_Ivermectin | Ivermectin | 536 | 10 | Chemical | chemical | ivermectin
33330844 | @GENE_ACE2 | ACE2 | 770 | 31 | Gene | gene | angiotensin-converting enzyme 2
33330844 | @GENE_ACE2 | ACE2 | 803 | 4 | Gene | gene | ACE2
33330844 | @CHEMICAL_Ivermectin | Ivermectin | 929 | 10 | Chemical | chemical | ivermectin
33330844 | @GENE_KPNA1 | KPNA1 | 1026 | 20 | Gene | gene | importin alpha/beta1
33330844 | @CHEMICAL_Ivermectin | Ivermectin | 1120 | 10 | Chemical | chemical | ivermectin
33330844 | @DISEASE_Coronavirus_Infections | Coronavirus Infections | 1238 | 11 | Disease | disease | coronavirus
33330844 | @GENE_ACE2 | ACE2 | 1291 | 4 | Gene | gene | ACE2
33330844 | @DISEASE_COVID_19 | COVID-19 | 1474 | 8 | Disease | disease | COVID-19
33330844 | @DISEASE_Coronavirus_Infections | Coronavirus Infections | 1497 | 11 | Disease | disease | coronavirus
33396178 | @CHEMICAL_Cadmium | Cadmium | 11 | 7 | Chemical | chemical | cadmium
33396178 | @GENE_XPO1 | Xpo1 | 44 | 10 | Gene | gene | Exportin 1
33396178 | @GENE_MAPK8 | Mapk8 | 71 | 3 | Gene | gene | JNK
33396178 | @CHEMICAL_Cadmium | Cadmium | 118 | 7 | Chemical | chemical | Cadmium
33396178 | @DISEASE_Bone_Diseases | Bone Diseases | 240 | 12 | Disease | disease | bone disease
33396178 | @DISEASE_Drug_Related_Side_Effects_and_Adverse_Reactions | Drug-Related Side Effects and Adverse Reactions | 276 | 8 | Disease | disease | toxicity
33396178 | @CHEMICAL_Cadmium | Cadmium | 421 | 7 | Chemical | chemical | cadmium
33396178 | @DISEASE_Drug_Related_Side_Effects_and_Adverse_Reactions | Drug-Related Side Effects and Adverse Reactions | 429 | 8 | Disease | disease | toxicity
33396178 | @CHEMICAL_Cadmium_Chloride | Cadmium Chloride | 447 | 16 | Chemical | chemical | Cadmium chloride
33396178 | @CHEMICAL_Chlorides | Chlorides | 465 | 2 | Chemical | chemical | Cd
33396178 | @CHEMICAL_Chlorides | Chlorides | 555 | 2 | Chemical | chemical | Cd
33396178 | @GENE_RUNX2 | Runx2 | 597 | 5 | Gene | gene | Runx2
33396178 | @GENE_STC2 | Stc2 | 611 | 4 | Gene | gene | STC2
33396178 | @CHEMICAL_Chlorides | Chlorides | 668 | 2 | Chemical | chemical | Cd
33396178 | @GENE_XPO1 | Xpo1 | 678 | 10 | Gene | gene | Exportin-1
33396178 | @CHEMICAL_Chlorides | Chlorides | 726 | 2 | Chemical | chemical | Cd
33396178 | @GENE_CASP9 | Casp9 | 758 | 9 | Gene | gene | caspase 9
33396178 | @GENE_PARP1 | Parp1 | 788 | 4 | Gene | gene | PARP
33396178 | @GENE_CASP3 | Casp3 | 802 | 9 | Gene | gene | caspase 3
33396178 | @GENE_MAPK8 | Mapk8 | 842 | 3 | Gene | gene | JNK
33396178 | @CHEMICAL_pyrazolanthrone | pyrazolanthrone | 857 | 8 | Chemical | chemical | SP600125
33396178 | @CHEMICAL_Cadmium | Cadmium | 878 | 7 | Chemical | chemical | cadmium
33396178 | @GENE_MAPK8 | Mapk8 | 939 | 3 | Gene | gene | JNK
33396178 | @GENE_MAPK8 | Mapk8 | 946 | 3 | Gene | gene | JNK
33396178 | @CHEMICAL_benzyloxycarbonylvalyl_alanyl_aspartyl_fluoromethyl_ketone | benzyloxycarbonylvalyl-alanyl-aspartyl fluoromethyl ketone | 1001 | 9 | Chemical | chemical | Z-VAD-FMK
33396178 | @CHEMICAL_Cadmium | Cadmium | 1054 | 7 | Chemical | chemical | cadmium
33396178 | @GENE_RUNX2 | Runx2 | 1083 | 5 | Gene | gene | Runx2
33396178 | @GENE_STC2 | Stc2 | 1090 | 4 | Gene | gene | STC2
33396178 | @GENE_CASP9 | Casp9 | 1096 | 9 | Gene | gene | caspase 9
33396178 | @GENE_PARP1 | Parp1 | 1135 | 4 | Gene | gene | PARP
33396178 | @GENE_CASP3 | Casp3 | 1152 | 9 | Gene | gene | caspase 3
33396178 | @CHEMICAL_Chlorides | Chlorides | 1163 | 2 | Chemical | chemical | Cd
33396178 | @CHEMICAL_pyrazolanthrone | pyrazolanthrone | 1200 | 8 | Chemical | chemical | SP600125
33396178 | @CHEMICAL_benzyloxycarbonylvalyl_alanyl_aspartyl_fluoromethyl_ketone | benzyloxycarbonylvalyl-alanyl-aspartyl fluoromethyl ketone | 1224 | 9 | Chemical | chemical | Z-VAD-FMK
33396178 | @CHEMICAL_verdinexor | verdinexor | 1237 | 7 | Chemical | chemical | KPT-335
33396178 | @CHEMICAL_Cadmium | Cadmium | 1273 | 7 | Chemical | chemical | cadmium
33396178 | @DISEASE_Drug_Related_Side_Effects_and_Adverse_Reactions | Drug-Related Side Effects and Adverse Reactions | 1281 | 12 | Disease | disease | cytotoxicity
33396178 | @GENE_XPO1 | Xpo1 | 1311 | 10 | Gene | gene | exportin 1
33396178 | @GENE_MAPK8 | Mapk8 | 1355 | 3 | Gene | gene | JNK
33526003 | @GENE_ACE2 | ACE2 | 28 | 4 | Gene | gene | ACE2
33526003 | @GENE_IMPA1 | IMPA1 | 34 | 9 | Gene | gene | IMP-alpha
33526003 | @GENE_PARP1 | PARP1 | 45 | 6 | Gene | gene | PARP-1
33526003 | @DISEASE_COVID_19 | COVID-19 | 74 | 10 | Disease | disease | SARS-CoV-2
33526003 | @DISEASE_COVID_19 | COVID-19 | 86 | 8 | Disease | disease | SARS-CoV
33526003 | @DISEASE_Coronavirus_Infections | Coronavirus Infections | 99 | 8 | Disease | disease | MERS-CoV
33526003 | @DISEASE_Infections | Infections | 121 | 9 | Disease | disease | infection
33526003 | @CHEMICAL_morin | morin | 649 | 5 | Chemical | chemical | morin
33526003 | @CHEMICAL_baricitinib | baricitinib | 688 | 11 | Chemical | chemical | baricitinib
33526003 | @CHEMICAL_remdesivir | remdesivir | 701 | 10 | Chemical | chemical | remdesivir
33526003 | @CHEMICAL_Hydroxychloroquine | Hydroxychloroquine | 716 | 18 | Chemical | chemical | hydroxychloroquine
33526003 | @CHEMICAL_morin | morin | 749 | 5 | Chemical | chemical | morin
33526003 | @CHEMICAL_morin | morin | 838 | 5 | Chemical | chemical | Morin
33526003 | @DISEASE_Cell_Transformation_Neoplastic | Cell Transformation Neoplastic | 862 | 11 | Disease | disease | tumorigenic
33526003 | @CHEMICAL_baricitinib | baricitinib | 1035 | 11 | Chemical | chemical | baricitinib
33526003 | @GENE_ORF1AB | ORF1ab | 1128 | 6 | Gene | gene | 3CLPro
33526003 | @GENE_ORF1AB | ORF1ab | 1160 | 5 | Gene | gene | PLPro
33526003 | @DISEASE_COVID_19 | COVID-19 | 1169 | 10 | Disease | disease | SARS-CoV-2
33526003 | @DISEASE_COVID_19 | COVID-19 | 1181 | 8 | Disease | disease | SARS-CoV
33526003 | @DISEASE_Coronavirus_Infections | Coronavirus Infections | 1194 | 8 | Disease | disease | MERS-CoV
33526003 | @GENE_ACE2 | ACE2 | 1300 | 4 | Gene | gene | ACE2
33526003 | @GENE_KPNA1 | KPNA1 | 1306 | 14 | Gene | gene | importin-alpha
33526003 | @GENE_PARP1 | PARP1 | 1325 | 37 | Gene | gene | poly (ADP-ribose) polymerase (PARP)-1
33526003 | @CHEMICAL_morin | morin | 1429 | 5 | Chemical | chemical | morin
33526003 | @DISEASE_Inflammation | Inflammation | 1467 | 12 | Disease | disease | inflammatory
33526003 | @GENE_IL6 | IL6 | 1490 | 14 | Gene | gene | IL-6, 8 and 10
33526003 | @DISEASE_Inflammation | Inflammation | 1530 | 12 | Disease | disease | inflammatory
33526003 | @GENE_ORF1AB | ORF1ab | 1592 | 6 | Gene | gene | 3CLPro
33526003 | @GENE_ORF1AB | ORF1ab | 1603 | 5 | Gene | gene | PLPro
33526003 | @CHEMICAL_morin | morin | 1777 | 5 | Chemical | chemical | morin
33526003 | @DISEASE_COVID_19 | COVID-19 | 1874 | 8 | Disease | disease | COVID-19
33526003 | @DISEASE_Severe_Acute_Respiratory_Syndrome | Severe Acute Respiratory Syndrome | 1893 | 4 | Disease | disease | SARS
33526003 | @DISEASE_Coronavirus_Infections | Coronavirus Infections | 1902 | 4 | Disease | disease | MERS
34031383 | @GENE_KDM1A | KDM1A | 16 | 4 | Gene | gene | LSD1
34031383 | @GENE_ACE2 | ACE2 | 31 | 4 | Gene | gene | ACE2
34031383 | @DISEASE_COVID_19 | COVID-19 | 67 | 10 | Disease | disease | SARS-CoV-2
34031383 | @DISEASE_COVID_19 | COVID-19 | 113 | 8 | Disease | disease | COVID-19
34031383 | @DISEASE_COVID_19 | COVID-19 | 213 | 10 | Disease | disease | SARS-CoV-2
34031383 | @GENE_ACE2 | ACE2 | 285 | 4 | Gene | gene | ACE2
34031383 | @GENE_KDM1A | KDM1A | 323 | 4 | Gene | gene | LSD1
34031383 | @DISEASE_COVID_19 | COVID-19 | 462 | 20 | Disease | disease | SARS-CoV-2 infection
34031383 | @GENE_KDM1A | KDM1A | 560 | 4 | Gene | gene | LSD1
34031383 | @GENE_ACE2 | ACE2 | 582 | 4 | Gene | gene | ACE2
34031383 | @GENE_S | S | 643 | 5 | Gene | gene | spike
34031383 | @GENE_ACE2 | ACE2 | 700 | 4 | Gene | gene | ACE2
34031383 | @GENE_ACE2 | ACE2 | 788 | 4 | Gene | gene | ACE2
34031383 | @GENE_ACE2 | ACE2 | 936 | 4 | Gene | gene | ACE2
34031383 | @GENE_KDM1A | KDM1A | 1057 | 4 | Gene | gene | LSD1
34031383 | @GENE_KPNA1 | KPNA1 | 1071 | 14 | Gene | gene | importin-alpha
34031383 | @GENE_ACE2 | ACE2 | 1104 | 4 | Gene | gene | ACE2
34031383 | @DISEASE_Infections | Infections | 1125 | 9 | Disease | disease | infection
34031383 | @GENE_ACE2 | ACE2 | 1193 | 4 | Gene | gene | ACE2
34031383 | @GENE_ACE2 | ACE2 | 1226 | 4 | Gene | gene | ACE2
34031383 | @DISEASE_COVID_19 | COVID-19 | 1292 | 10 | Disease | disease | SARS-CoV-2
34031383 | @GENE_KDM1A | KDM1A | 1344 | 4 | Gene | gene | LSD1
34031383 | @DISEASE_COVID_19 | COVID-19 | 1424 | 10 | Disease | disease | SARS-CoV-2
34031383 | @GENE_KDM1A | KDM1A | 1462 | 4 | Gene | gene | LSD1
34031383 | @GENE_ACE2 | ACE2 | 1503 | 4 | Gene | gene | ACE2
34051791 | @DISEASE_COVID_19 | COVID-19 | 17 | 8 | Disease | disease | COVID-19
